,Match_Date,Team,Player,DOB,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,Prog_Passes,Succ_Dribbles,Att_Dribbles,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,Club
21341,11/5/2022,Cremonese,Emanuel Aiwum,2000-02-19,CB,90,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,1,0,34,40,85,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21342,11/5/2022,Cremonese,Marco Carnesecchi,2000-03-01,GK,90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,12,24,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21343,11/5/2022,Atalanta,Ademola Lookman,1997-10-10,FW,80,1,0,1,1,3,0,0,0,41,0,0,2,1.2,0.4,0.4,6,0,27,32,84.4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21344,11/5/2022,Atalanta,Jeremie Boga,1996-03-09,FW,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,7,9,77.8,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21345,11/5/2022,Atalanta,Rasmus Højlund,2002-05-11,FW,69,0,0,0,0,3,1,1,0,19,0,0,0,0.5,0.5,0,0,0,7,12,58.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21346,11/5/2022,Atalanta,Duván Zapata,1990-09-03,FW,21,0,0,0,0,1,0,1,0,9,0,0,0,0,0,0,2,0,6,7,85.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21347,11/5/2022,Atalanta,Mario Pašalić,1994-05-23,AM,69,0,0,0,0,0,0,0,0,34,3,1,0,0,0,0.1,2,0,20,27,74.1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21348,11/5/2022,Atalanta,Ruslan Malinovskyi,1992-11-07,AM,21,0,0,0,0,2,1,0,0,27,0,1,0,0.1,0.1,0,2,0,18,22,81.8,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21349,11/5/2022,Atalanta,Éderson,1999-03-14,CM,90,0,0,0,0,0,0,0,0,69,6,0,2,0,0,0.1,2,0,42,52,80.8,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21350,11/5/2022,Atalanta,Teun Koopmeiners,1997-06-29,CM,80,0,0,0,0,2,0,0,0,47,1,0,1,0.1,0.1,0,2,0,28,43,65.1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21351,11/5/2022,Atalanta,Marten de Roon,1990-08-28,CM,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,10,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21352,11/5/2022,Atalanta,Joakim Mæhle,1996-12-08,WB,90,0,0,0,0,2,1,1,0,73,1,2,1,0,0,0.1,8,0,53,65,81.5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21353,11/5/2022,Atalanta,Hans Hateboer,1993-03-22,WB,85,0,0,0,0,1,0,0,0,49,3,2,0,0,0,0,0,0,33,41,80.5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21354,11/5/2022,Atalanta,Brandon Soppy,2001-06-14,WB,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,75,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21355,11/5/2022,Atalanta,Giorgio Scalvini,2003-01-21,CB,90,0,0,0,0,0,0,0,0,59,1,1,1,0,0,0,0,0,37,50,74,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21356,11/5/2022,Atalanta,Merih Demiral,1997-07-09,CB,90,0,0,0,0,0,0,1,0,49,5,1,0,0,0,0,1,0,29,37,78.4,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21357,11/5/2022,Atalanta,Rafael Tolói,1990-09-22,CB,90,0,0,0,0,1,0,1,0,77,2,3,1,0,0,0,1,1,51,63,81,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21358,11/5/2022,Atalanta,Juan Musso,1993-11-11,GK,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,30,37,81.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21359,11/5/2022,Napoli,Victor Osimhen,1998-02-27,FW,74,1,1,0,0,1,1,0,0,28,1,0,0,0.4,0.4,0.4,1,1,12,18,66.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21360,11/5/2022,Napoli,Giovanni Simeone,1995-03-11,FW,16,0,0,0,0,2,1,0,0,16,1,0,0,0.2,0.2,0,0,0,7,10,70,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21361,11/5/2022,Napoli,Elif Elmas,1999-08-19,LW,89,1,0,0,0,1,1,0,0,43,1,2,0,0.3,0.3,0,2,1,23,33,69.7,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21362,11/5/2022,Napoli,Alessio Zerbin,1998-07-05,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21363,11/5/2022,Napoli,Hirving Lozano,1995-04-30,RW,63,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,15,17,88.2,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
21364,11/5/2022,Napoli,Tanguy Ndombele,1996-02-26,LM,27,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,13,13,100,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
21365,11/5/2022,Napoli,Piotr Zieliński,1993-12-09,LM,63,0,1,0,0,1,1,0,0,54,0,0,1,0.1,0.1,0.7,5,1,39,48,81.3,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21366,11/5/2022,Napoli,Matteo Politano,1993-05-08,RW,27,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,7,15,46.7,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21367,11/5/2022,Napoli,Stanislav Lobotka,1993-12-22,CM,90,0,0,0,0,0,0,0,0,65,0,0,3,0,0,0,0,0,53,58,91.4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21368,11/5/2022,Napoli,Andre-Frank Zambo Anguissa,1994-12-04,RM,89,0,0,0,0,2,1,0,0,74,1,0,1,0.3,0.3,0,2,1,53,60,88.3,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
21369,11/5/2022,Napoli,Gianluca Gaetano,1999-11-08,RM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21370,11/5/2022,Napoli,Mathías Olivera,1997-11-01,LB,90,0,0,0,0,0,0,0,0,102,2,0,2,0,0,0.2,2,0,73,89,82,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21371,11/5/2022,Napoli,Juan Jesus,1991-01-21,CB,90,0,0,0,0,0,0,0,0,49,1,0,3,0,0,0,0,0,35,42,83.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21372,11/5/2022,Napoli,Kim Min-jae,1995-12-02,CB,90,0,0,0,0,0,0,1,0,61,2,1,1,0,0,0,0,0,45,52,86.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21373,11/5/2022,Napoli,Giovanni Di Lorenzo,1993-05-10,RB,90,0,0,0,0,0,0,0,0,91,2,0,2,0,0,0,0,0,69,86,80.2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21374,11/5/2022,Napoli,Alex Meret,1996-08-12,GK,90,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,32,42,76.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21375,11/5/2022,Milan,Divock Origi,1994-10-06,FW,71,0,0,0,0,3,1,0,0,22,1,0,0,0.1,0.1,0,3,0,4,9,44.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21376,11/5/2022,Milan,Olivier Giroud,1986-09-03,FW,18,1,0,0,0,1,1,2,1,6,0,0,0,0.3,0.3,0,1,0,2,5,40,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21377,11/5/2022,Milan,Rafael Leão,1999-01-19,LW,89,0,0,0,0,3,0,0,0,41,0,1,0,0.2,0.2,0.4,9,0,20,31,64.5,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
21378,11/5/2022,Milan,Malick Thiaw,2001-05-16,"CB,LW",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21379,11/5/2022,Milan,Junior Messias,1990-11-26,RW,71,0,0,0,0,3,2,1,0,35,4,0,0,0.1,0.1,0,3,1,14,19,73.7,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
21380,11/5/2022,Milan,Ante Rebić,1993-08-14,"RW,FW",19,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,2,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21381,11/5/2022,Milan,Brahim Díaz,1999-05-07,AM,71,0,0,0,0,2,1,0,0,40,1,0,1,0.2,0.2,0.1,3,0,22,29,75.9,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
21382,11/5/2022,Milan,Charles De Ketelaere,2000-07-18,"AM,CM",19,0,0,0,0,1,0,0,0,10,1,0,0,0.2,0.2,0,0,0,4,4,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21383,11/5/2022,Milan,Rade Krunić,1993-09-15,"DM,CM",90,0,0,0,0,2,0,0,0,51,2,1,2,0.3,0.3,0.1,5,0,28,41,68.3,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21384,11/5/2022,Milan,Ismaël Bennacer,1997-01-02,DM,45,0,1,0,0,0,0,1,0,46,4,0,1,0,0,0.3,5,1,32,35,91.4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21385,11/5/2022,Milan,Sandro Tonali,1999-11-14,"DM,CM",45,0,1,0,0,1,1,1,0,42,1,1,1,0.3,0.3,0.4,5,2,20,34,58.8,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21386,11/5/2022,Milan,Theo Hernández,1997-09-12,LB,90,1,0,0,0,5,2,1,0,67,1,2,2,0.3,0.3,0,3,0,39,51,76.5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21387,11/5/2022,Milan,Fikayo Tomori,1997-02-07,CB,90,0,0,0,0,2,2,0,0,63,4,0,1,0.2,0.2,0,1,0,38,50,76,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21388,11/5/2022,Milan,Matteo Gabbia,1999-10-12,CB,90,0,0,0,0,0,0,0,0,70,2,1,0,0,0,0,0,0,48,60,80,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21389,11/5/2022,Milan,Pierre Kalulu,2000-01-09,RB,90,0,0,0,0,0,0,0,0,77,0,0,2,0,0,0,0,0,63,72,87.5,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21390,11/5/2022,Milan,Ciprian Tătărușanu,1985-05-25,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0.3,1,0,21,28,75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21391,11/5/2022,Spezia,M'Bala Nzola,1996-06-06,FW,90,0,0,0,0,2,0,1,0,37,0,1,1,1,1,0.1,2,0,20,23,87,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21392,11/5/2022,Spezia,Daniel Maldini,2001-09-21,FW,67,1,0,0,0,1,1,0,0,30,2,1,0,0,0,0,1,0,18,22,81.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21393,11/5/2022,Spezia,Daniele Verde,1996-02-09,"FW,CM",23,0,0,0,0,2,1,0,0,13,0,0,1,0.1,0.1,0.1,2,0,6,7,85.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21394,11/5/2022,Spezia,Kevin Agudelo,1997-11-29,CM,67,0,0,0,0,1,0,0,0,39,3,1,1,0,0,0.4,2,0,19,24,79.2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21395,11/5/2022,Spezia,Petko Hristov,1998-07-01,CB,23,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,0,4,8,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21396,11/5/2022,Spezia,Albin Ekdal,1989-04-27,CM,89,0,0,0,0,1,0,0,0,36,2,1,1,0.1,0.1,0,1,0,21,28,75,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21397,11/5/2022,Spezia,Dávid Strelec,2000-09-06,FW,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21398,11/5/2022,Spezia,Mehdi Bourabia,1991-05-17,CM,68,0,0,0,0,0,0,0,0,41,2,0,3,0,0,0.7,5,0,23,31,74.2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
21399,11/5/2022,Spezia,Mikael Ellertsson,2001-07-20,CM,22,0,0,0,0,0,0,1,0,7,1,0,1,0,0,0,0,0,1,5,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21400,11/5/2022,Spezia,Emil Holm,1999-11-24,WB,90,0,0,0,0,0,0,0,0,51,1,0,1,0,0,0.1,3,0,24,39,61.5,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
21401,11/5/2022,Spezia,Kelvin Amian,1997-05-20,WB,53,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,2,0,16,27,59.3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21402,11/5/2022,Spezia,Arkadiusz Reca,1995-02-03,WB,37,0,1,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0,0,0,4,11,36.4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21403,11/5/2022,Spezia,Mattia Caldara,1993-11-09,CB,90,0,0,0,0,3,2,1,0,46,1,4,3,0.2,0.2,0,0,0,14,27,51.9,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21404,11/5/2022,Spezia,Jakub Kiwior,1999-06-03,CB,90,0,0,0,0,1,1,0,0,39,1,1,2,0,0,0,1,0,19,28,67.9,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21405,11/5/2022,Spezia,Ethan Ampadu,2000-07-29,"CB,CM",90,0,0,0,0,1,0,1,0,46,6,1,2,0,0,0,3,0,21,30,70,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21406,11/5/2022,Spezia,Bartłomiej Drągowski,1997-06-08,GK,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,10,28,35.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21407,11/6/2022,Bologna,Marko Arnautović,1988-10-08,FW,90,0,0,0,0,1,1,0,0,42,1,0,0,0.5,0.5,0.5,2,0,20,35,57.1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21408,11/6/2022,Bologna,Musa Barrow,1997-11-28,AM,45,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0.5,1,0,14,19,73.7,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21409,11/6/2022,Bologna,Emanuel Vignato,2000-06-16,AM,45,0,1,0,0,1,1,1,0,19,1,1,0,0.1,0.1,0.3,1,1,12,15,80,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21410,11/6/2022,Bologna,Lewis Ferguson,1999-06-17,AM,57,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,23,30,76.7,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21411,11/6/2022,Bologna,Roberto Soriano,1990-05-21,AM,33,0,1,0,0,1,0,0,0,16,0,0,2,0,0,0.4,1,1,10,11,90.9,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21412,11/6/2022,Bologna,Nicolás Domínguez,1998-02-23,CM,86,0,0,0,0,2,1,0,0,49,5,0,0,0.1,0.1,0,2,1,25,38,65.8,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21413,11/6/2022,Bologna,Jerdy Schouten,1996-03-26,CM,4,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,3,66.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21414,11/6/2022,Bologna,Gary Medel,1987-05-09,CM,90,0,0,0,0,1,0,0,0,84,1,2,2,0,0,0,2,0,66,75,88,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21415,11/6/2022,Bologna,Andrea Cambiaso,1999-06-12,WB,45,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,1,0,29,38,76.3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21416,11/6/2022,Bologna,Charalambos Lykogiannis,1993-10-14,WB,45,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,1,0,18,28,64.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21417,11/6/2022,Bologna,Michel Aebischer,1996-03-14,WB,57,0,0,0,0,0,0,0,0,36,0,1,1,0,0,0,1,0,28,34,82.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21418,11/6/2022,Bologna,Riccardo Orsolini,1996-04-19,WB,33,1,0,0,0,2,1,0,0,16,0,0,1,0.8,0.8,0.1,2,0,8,13,61.5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21419,11/6/2022,Bologna,Jhon Lucumí,1998-02-19,CB,90,0,0,0,0,0,0,1,0,65,0,0,1,0,0,0,0,0,49,61,80.3,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21420,11/6/2022,Bologna,Adama Soumaoro,1992-02-05,CB,90,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,0,0,39,45,86.7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21421,11/6/2022,Bologna,Stefan Posch,1996-11-25,CB,90,1,0,0,0,1,1,0,0,74,4,1,1,0.4,0.4,0,1,0,41,65,63.1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21422,11/6/2022,Bologna,Łukasz Skorupski,1990-11-09,GK,90,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,1,0,27,36,75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21423,11/6/2022,Torino,Pietro Pellegri,2000-07-31,FW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21424,11/6/2022,Torino,Yann Karamoh,1998-03-15,FW,87,0,0,0,0,2,0,0,0,34,1,0,0,0.1,0.1,0.1,2,0,16,21,76.2,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
21425,11/6/2022,Torino,Nikola Vlašić,1997-09-07,AM,65,0,0,0,0,1,0,0,0,21,1,0,1,0,0,0,0,0,8,13,61.5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21426,11/6/2022,Torino,Nemanja Radonjić,1995-06-03,AM,25,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,3,33.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21427,11/6/2022,Torino,Aleksei Miranchuk,1995-10-04,AM,90,0,0,0,0,1,0,0,0,31,0,0,0,0.1,0.1,0.1,4,1,17,25,68,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21428,11/6/2022,Torino,Samuele Ricci,2001-06-10,CM,90,0,0,0,0,1,0,1,0,59,2,1,1,0,0,0,0,0,48,50,96,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21429,11/6/2022,Torino,Saša Lukić,1996-05-26,CM,90,1,0,1,1,0,0,0,0,46,1,3,1,0.8,0,0,3,0,27,40,67.5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21430,11/6/2022,Torino,Valentino Lazaro,1995-08-16,WB,65,0,0,0,0,0,0,0,0,46,0,1,1,0,0,0.1,1,0,25,40,62.5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21431,11/6/2022,Torino,Mërgim Vojvoda,1994-05-06,WB,25,0,0,0,0,0,0,1,0,14,3,0,1,0,0,0,0,0,9,10,90,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21432,11/6/2022,Torino,Wilfried Singo,2000-02-18,WB,80,0,0,0,0,1,1,0,0,47,0,0,2,0,0,0,0,0,28,41,68.3,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21433,11/6/2022,Torino,Demba Seck,2000-05-22,WB,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,4,4,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21434,11/6/2022,Torino,Alessandro Buongiorno,1999-01-10,CB,80,0,0,0,0,0,0,0,0,52,0,2,1,0,0,0,0,0,31,43,72.1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21435,11/6/2022,Torino,Ricardo Rodríguez,1992-06-20,CB,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,9,88.9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21436,11/6/2022,Torino,Perr Schuurs,1998-12-22,CB,90,0,0,0,0,0,0,0,0,49,2,1,0,0,0,0,1,0,36,42,85.7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21437,11/6/2022,Torino,Koffi Djidji,1992-01-01,CB,90,0,0,0,0,0,0,0,0,57,3,3,0,0,0,0,0,0,38,47,80.9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21438,11/6/2022,Torino,Vanja Milinković-Savić,1996-06-12,GK,90,0,0,0,0,0,0,1,0,47,0,0,0,0,0,0,2,1,17,43,39.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21439,11/6/2022,Monza,Dany Mota,1997-11-01,FW,89,0,0,0,0,1,0,0,0,41,0,0,1,0.1,0.1,0,1,0,20,30,66.7,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21440,11/6/2022,Monza,Samuele Vignato,2003-06-19,FW,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21441,11/6/2022,Monza,Gianluca Caprari,1993-04-29,AM,62,0,0,0,0,4,1,0,0,47,1,0,1,0.6,0.6,0,1,0,30,36,83.3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21442,11/6/2022,Monza,Andrea Petagna,1995-02-28,AM,28,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0.1,2,1,6,10,60,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21443,11/6/2022,Monza,Matteo Pessina,1996-10-10,AM,87,0,0,0,0,2,0,0,0,52,1,0,0,0.1,0.1,0,2,1,41,43,95.3,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21444,11/6/2022,Monza,Andrea Colpani,1998-11-19,AM,3,1,0,0,0,1,1,0,0,10,1,0,1,0.1,0.1,0,0,0,4,5,80,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21445,11/6/2022,Monza,Stefano Sensi,1995-05-11,CM,86,0,0,0,0,0,0,0,0,97,5,0,0,0,0,0.2,4,0,79,92,85.9,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21446,11/6/2022,Monza,Warren Bondo,2003-07-30,CM,4,0,0,0,0,1,0,0,0,7,1,0,0,0.1,0.1,0,1,0,4,6,66.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21447,11/6/2022,Monza,Nicolò Rovella,2001-01-06,CM,90,0,0,0,0,0,0,0,0,101,0,1,1,0,0,0.3,5,0,84,98,85.7,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21448,11/6/2022,Monza,Carlos,1998-03-16,WB,90,1,0,0,0,2,1,1,0,72,2,0,0,0.2,0.2,0,0,0,48,63,76.2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21449,11/6/2022,Monza,Patrick Ciurria,1994-05-22,WB,90,0,1,0,0,2,0,0,0,76,5,0,3,0.1,0.1,0.2,3,1,47,59,79.7,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21450,11/6/2022,Monza,Armando Izzo,1991-07-04,CB,90,0,0,0,0,1,0,1,0,72,4,1,0,0,0,0,0,0,53,61,86.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21451,11/6/2022,Monza,Luca Caldirola,1990-05-07,CB,90,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,1,0,65,70,92.9,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21452,11/6/2022,Monza,Marlon,1995-07-16,CB,62,0,0,0,0,0,0,1,0,59,3,1,0,0,0,0,0,0,44,50,88,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21453,11/6/2022,Monza,Valentin Antov,1999-11-18,CB,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,1,21,23,91.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21454,11/6/2022,Monza,Michele Di Gregorio,1997-04-22,GK,90,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,27,32,84.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21455,11/6/2022,Hellas Verona,Thomas Henry,1994-08-11,FW,74,0,0,0,0,1,0,0,0,25,0,0,0,0.2,0.2,0,1,0,7,16,43.8,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21456,11/6/2022,Hellas Verona,Simone Verdi,1992-03-24,FW,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,3,66.7,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21457,11/6/2022,Hellas Verona,Fabio Depaoli,1996-10-16,"WB,AM",90,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,2,0,7,16,43.8,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21458,11/6/2022,Hellas Verona,Yayah Kallon,2001-02-26,AM,45,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,4,8,50,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21459,11/6/2022,Hellas Verona,Filippo Terracciano,2002-05-18,AM,45,0,0,0,0,1,1,0,0,31,1,0,0,0,0,0,1,0,16,22,72.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21460,11/6/2022,Hellas Verona,Miguel Veloso,1985-11-22,CM,59,0,0,0,0,2,0,0,0,26,2,0,0,0.1,0.1,0.2,2,0,12,20,60,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21461,11/6/2022,Hellas Verona,Ibrahim Sulemana,2002-12-10,CM,31,0,0,0,0,1,1,0,0,9,0,2,0,0,0,0,0,0,2,2,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21462,11/6/2022,Hellas Verona,Martin Hongla,1997-07-30,CM,90,0,0,0,0,0,0,0,0,32,1,1,0,0,0,0,0,0,20,26,76.9,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
