,Match_Date,Team,Player,DOB,Pos,Min,Att,Live_Pass_Types,Dead_Pass_Types,FK_Pass_Types,TB_Pass_Types,Sw_Pass_Types,Crs_Pass_Types,TI_Pass_Types,CK_Pass_Types,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes
24880,11/2/2022,Chelsea,Jorginho,2/14/1991,CM,90,82,80,2,2,1,0,0,0,0,0,0,0,76,0,0
24881,11/2/2022,Chelsea,Mason Mount,3/26/1998,"RM,AM",90,44,42,2,0,0,0,3,1,0,0,0,0,32,0,3
24882,11/2/2022,Chelsea,Ben Chilwell,2/15/1996,LB,90,76,62,14,2,0,0,9,6,6,6,0,0,65,0,1
24883,11/2/2022,Chelsea,Kalidou Koulibaly,2/13/1991,CB,64,59,57,2,2,0,0,0,0,0,0,0,0,53,0,0
24884,11/2/2022,Chelsea,Thiago Silva,8/21/1984,CB,26,16,15,1,0,0,0,0,1,0,0,0,0,16,0,0
24885,11/2/2022,Chelsea,Trevoh Chalobah,3/13/1999,CB,90,76,75,1,1,0,0,0,0,0,0,0,0,70,0,0
24886,11/2/2022,Chelsea,César Azpilicueta,7/1/1989,RB,90,90,75,15,4,0,0,2,11,0,0,0,0,80,0,0
24887,11/2/2022,Chelsea,Edouard Mendy,7/6/1991,GK,90,25,21,4,1,0,0,0,0,0,0,0,0,23,0,0
24888,11/2/2022,Dinamo Zagreb,Mislav Oršić,3/3/1992,"FW,LW",88,26,21,5,0,0,0,4,0,3,2,1,0,19,0,1
24889,11/2/2022,Dinamo Zagreb,Dario Špikić,8/15/1998,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24890,11/2/2022,Dinamo Zagreb,Bruno Petković,8/7/1994,FW,82,31,31,0,0,0,0,0,0,0,0,0,0,20,0,2
24891,11/2/2022,Dinamo Zagreb,Josip Drmić,5/21/1992,FW,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24892,11/2/2022,Dinamo Zagreb,Robert Ljubicic,3/31/1999,"LW,LB",90,62,52,10,3,0,0,1,7,0,0,0,0,41,0,3
24893,11/2/2022,Dinamo Zagreb,Sadegh Moharrami,7/5/1995,"RW,RB",90,35,33,2,0,0,0,3,2,0,0,0,0,24,0,1
24894,11/2/2022,Dinamo Zagreb,Arijan Ademi,12/31/1990,"CM,RM",82,22,21,1,1,0,0,0,0,0,0,0,0,19,0,1
24895,11/2/2022,Dinamo Zagreb,Marko Bulat,8/25/2001,RM,8,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
24896,11/2/2022,Dinamo Zagreb,Luka Ivanušec,12/26/1997,"CM,LM",90,24,24,0,0,0,0,0,0,0,0,0,0,22,0,0
24897,11/2/2022,Dinamo Zagreb,Josip Mišić,2/28/1994,"DM,CM",90,41,39,2,1,0,0,1,0,0,0,0,0,33,0,0
24898,11/2/2022,Dinamo Zagreb,Dino Perić,3/28/1994,CB,90,51,46,5,5,0,0,0,0,0,0,0,0,45,0,0
24899,11/2/2022,Dinamo Zagreb,Josip Šutalo,7/2/1999,CB,90,51,50,1,1,0,1,0,0,0,0,0,0,46,0,0
24900,11/2/2022,Dinamo Zagreb,Stefan Ristovski,6/2/1991,CB,69,51,42,9,4,0,0,2,5,0,0,0,0,43,0,2
24901,11/2/2022,Dinamo Zagreb,Mahir Madatov,3/5/1997,RW,21,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
24902,11/2/2022,Dinamo Zagreb,Dominik Livaković,3/25/1994,GK,90,47,30,17,2,0,0,0,0,0,0,0,0,37,0,0
24903,11/2/2022,FC Copenhagen,Hákon Arnar Haraldsson,9/21/2002,FW,90,36,34,2,0,0,0,0,0,0,0,0,0,29,0,0
24904,11/2/2022,FC Copenhagen,Mohammed Daramy,3/19/2001,LW,78,38,37,1,0,0,0,1,1,0,0,0,0,32,0,3
24905,11/2/2022,FC Copenhagen,Orri Steinn Óskarsson,6/29/2004,LW,12,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
24906,11/2/2022,FC Copenhagen,Roony Bardghji,12/2/2004,RW,69,17,17,0,0,0,0,0,0,0,0,0,0,11,0,0
24907,11/2/2022,FC Copenhagen,Ísak Jóhannesson,8/16/2002,RW,21,6,4,2,0,0,0,2,0,2,2,0,0,5,0,0
24908,11/2/2022,FC Copenhagen,Viktor Claesson,3/12/1991,LM,69,49,48,0,0,0,1,0,0,0,0,0,0,45,1,0
24909,11/2/2022,FC Copenhagen,Rasmus Falk,4/7/1991,LM,21,15,15,0,0,0,0,0,0,0,0,0,0,15,0,0
24910,11/2/2022,FC Copenhagen,William Clem,2/10/2004,"CM,RM",90,39,39,0,0,0,0,0,0,0,0,0,0,33,0,0
24911,11/2/2022,FC Copenhagen,Lukas Lerager,3/28/1993,"RM,CM",90,37,35,2,0,0,1,1,2,0,0,0,0,28,0,1
24912,11/2/2022,FC Copenhagen,Christian Sørensen,5/17/1992,LB,57,49,39,8,2,0,0,6,5,1,0,0,1,33,2,2
24913,11/2/2022,FC Copenhagen,Victor Bernth Kristiansen,2/3/2002,LB,33,17,14,3,1,0,0,3,2,0,0,0,0,13,0,0
24914,11/2/2022,FC Copenhagen,Valdemar Jensen,12/26/2002,CB,90,41,40,1,0,0,0,0,1,0,0,0,0,35,0,0
24915,11/2/2022,FC Copenhagen,Denis Vavro,9/23/1995,CB,90,49,46,3,3,0,1,0,0,0,0,0,0,42,0,0
24916,11/2/2022,FC Copenhagen,Kevin Diks,9/15/1996,RB,78,42,39,3,1,0,1,0,2,0,0,0,0,30,0,2
24917,11/2/2022,FC Copenhagen,Elias Jelert,1/25/2003,RB,12,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
24918,11/2/2022,FC Copenhagen,Kamil Grabara,3/22/1998,GK,90,35,26,9,1,0,0,0,0,0,0,0,0,27,0,0
24919,11/2/2022,Dortmund,Anthony Modeste,10/3/1987,FW,90,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
24920,11/2/2022,Dortmund,Gio Reyna,11/29/2001,LW,62,24,21,3,0,0,0,4,1,2,2,0,0,16,0,1
24921,11/2/2022,Dortmund,Julian Brandt,11/6/1995,DM,28,22,20,2,1,0,1,2,0,1,0,1,0,16,0,2
24922,11/2/2022,Dortmund,Karim Adeyemi,4/10/2001,RW,90,27,26,1,0,0,0,1,1,0,0,0,0,21,0,3
24923,11/2/2022,Dortmund,Donyell Malen,4/13/1998,"AM,LW",90,23,21,2,0,0,0,0,0,0,0,0,0,18,0,0
24924,11/2/2022,Dortmund,Salih Özcan,3/28/1997,DM,62,61,61,0,0,0,0,1,0,0,0,0,0,53,0,0
24925,11/2/2022,Dortmund,Youssoufa Moukoko,12/13/2003,AM,28,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
24926,11/2/2022,Dortmund,Emre Can,3/31/1993,DM,90,64,64,0,0,0,1,1,0,0,0,0,0,54,0,0
24927,11/2/2022,Dortmund,Thorgan Hazard,8/30/1992,LB,71,42,31,11,3,0,1,5,5,3,2,1,0,29,0,2
24928,11/2/2022,Dortmund,Soumaïla Coulibaly,9/30/2003,LB,19,15,15,0,0,0,0,0,0,0,0,0,0,14,0,1
24929,11/2/2022,Dortmund,Nico Schlotterbeck,1/5/1999,CB,90,104,102,2,2,0,3,0,0,0,0,0,0,95,0,0
24930,11/2/2022,Dortmund,Mats Hummels,2/7/1988,CB,45,56,54,2,2,0,1,0,0,0,0,0,0,50,0,0
24931,11/2/2022,Dortmund,Niklas Süle,7/12/1995,CB,45,57,54,3,3,0,1,0,0,0,0,0,0,49,0,0
24932,11/2/2022,Dortmund,Felix Passlack,12/29/1997,RB,90,69,60,9,0,0,1,2,9,0,0,0,0,57,0,0
24933,11/2/2022,Dortmund,Gregor Kobel,1/15/1997,GK,45,33,29,3,1,0,0,0,0,0,0,0,0,25,1,0
24934,11/2/2022,Dortmund,Alexander Meyer,9/30/1990,GK,45,33,24,8,0,0,0,0,0,0,0,0,0,30,1,0
24935,11/2/2022,Juventus,Arkadiusz Milik,7/3/1993,FW,90,16,13,3,0,0,0,0,0,0,0,0,0,12,0,0
24936,11/2/2022,Juventus,Fabio Miretti,5/9/2003,FW,73,38,37,1,1,0,1,1,0,0,0,0,0,31,0,3
24937,11/2/2022,Juventus,Federico Chiesa,10/23/1997,FW,17,9,9,0,0,0,1,0,0,0,0,0,0,8,0,1
24938,11/2/2022,Juventus,Adrien Rabiot,9/9/1994,DM,90,72,70,2,1,1,0,3,1,0,0,0,0,62,0,1
24939,11/2/2022,Juventus,Manuel Locatelli,3/22/1997,DM,84,56,55,1,1,0,1,0,0,0,0,0,0,53,0,0
24940,11/2/2022,Juventus,Matìas Soulé,10/1/2002,DM,6,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
24941,11/2/2022,Juventus,Nicolò Fagioli,5/30/2000,DM,87,62,60,2,2,0,0,1,0,0,0,0,0,60,0,0
24942,11/2/2022,Juventus,Tommaso Barbieri,6/24/2002,DM,3,6,6,0,0,0,0,1,0,0,0,0,0,4,0,1
24943,11/2/2022,Juventus,Filip Kostić,11/7/1992,WB,90,79,74,4,2,0,0,7,2,0,0,0,0,61,1,0
24944,11/2/2022,Juventus,Juan Cuadrado,12/26/1987,WB,87,61,55,6,2,0,3,6,4,0,0,0,0,50,0,1
24945,11/2/2022,Juventus,Enzo Barrenechea,12/14/2000,WB,3,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
24946,11/2/2022,Juventus,Alex Sandro,4/29/1990,CB,90,90,87,2,1,0,1,1,1,0,0,0,0,84,1,1
24947,11/2/2022,Juventus,Leonardo Bonucci,11/6/1986,CB,90,56,52,3,2,1,0,0,0,0,0,0,0,51,1,0
24948,11/2/2022,Juventus,Federico Gatti,2/19/1998,CB,90,26,25,1,1,0,0,1,0,0,0,0,0,25,0,0
24949,11/2/2022,Juventus,Wojciech Szczęsny,10/10/1989,GK,90,13,11,2,0,0,0,0,0,0,0,0,0,12,0,0
24950,11/2/2022,Paris Saint-Germain,Kylian Mbappé,2/12/1998,FW,90,48,48,0,0,1,0,3,0,0,0,0,0,36,0,2
24951,11/2/2022,Paris Saint-Germain,Lionel Messi,2/22/1987,FW,90,62,59,3,0,1,0,0,0,1,0,0,0,56,0,1
24952,11/2/2022,Paris Saint-Germain,Carlos Soler,3/10/1996,AM,67,17,16,1,0,0,0,1,0,1,0,1,0,14,0,0
24953,11/2/2022,Paris Saint-Germain,Hugo Ekitike,2/10/2002,AM,23,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
24954,11/2/2022,Paris Saint-Germain,Vitinha,6/2/1999,LM,90,74,72,2,2,0,0,0,0,0,0,0,0,69,0,1
24955,11/2/2022,Paris Saint-Germain,Marco Verratti,11/16/1991,CM,87,101,93,8,8,0,1,0,0,0,0,0,0,95,0,0
24956,11/2/2022,Paris Saint-Germain,Danilo Pereira,7/25/1991,CM,3,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
24957,11/2/2022,Paris Saint-Germain,Fabián Ruiz Peña,9/9/1995,RM,20,27,27,0,0,0,0,0,0,0,0,0,0,26,0,0
24958,11/2/2022,Paris Saint-Germain,Renato Sanches,6/9/1997,RM,70,53,53,0,0,0,0,0,0,0,0,0,0,51,0,1
24959,11/2/2022,Paris Saint-Germain,Juan Bernat,7/5/1992,LB,67,54,49,5,0,0,0,0,5,0,0,0,0,51,0,1
24960,11/2/2022,Paris Saint-Germain,Nuno Mendes,2/8/2002,LB,23,15,12,3,0,0,0,0,3,0,0,0,0,12,0,1
24961,11/2/2022,Paris Saint-Germain,Marquinhos,11/30/1993,CB,90,59,54,5,1,0,0,0,0,0,0,0,0,55,0,1
24962,11/2/2022,Paris Saint-Germain,Sergio Ramos,9/3/1985,CB,90,62,60,2,2,0,0,0,0,0,0,0,0,58,0,0
24963,11/2/2022,Paris Saint-Germain,Achraf Hakimi,11/12/1997,RB,90,44,41,3,0,0,0,0,3,0,0,0,0,39,0,1
24964,11/2/2022,Paris Saint-Germain,Gianluigi Donnarumma,6/26/1998,GK,90,33,20,13,3,0,0,0,0,0,0,0,0,23,0,0
24965,11/2/2022,Milan,Olivier Giroud,9/6/1986,FW,90,23,23,0,0,0,0,0,0,0,0,0,0,17,0,1
24966,11/2/2022,Milan,Rafael Leão,1/22/1999,LW,68,19,19,0,0,0,0,4,0,0,0,0,0,15,0,0
24967,11/2/2022,Milan,Junior Messias,11/29/1990,LW,22,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
24968,11/2/2022,Milan,Ante Rebić,8/17/1993,RW,90,31,31,0,0,0,0,4,0,0,0,0,0,17,0,1
24969,11/2/2022,Milan,Rade Krunić,9/18/1993,AM,77,25,24,0,0,0,1,0,0,0,0,0,0,16,1,1
24970,11/2/2022,Milan,Charles De Ketelaere,7/21/2000,AM,13,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
24971,11/2/2022,Milan,Ismaël Bennacer,1/5/1997,DM,68,31,30,1,1,0,1,0,0,0,0,0,0,26,0,0
24972,11/2/2022,Milan,Tommaso Pobega,4/2/1999,DM,22,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
24973,11/2/2022,Milan,Sandro Tonali,11/17/1999,DM,90,41,35,6,2,0,0,3,0,3,2,1,0,28,0,1
24974,11/2/2022,Milan,Theo Hernández,9/15/1997,LB,77,33,27,5,0,0,0,3,5,0,0,0,0,22,1,3
24975,11/2/2022,Milan,Fodé Ballo-Touré,3/12/1996,LB,13,6,6,0,0,0,0,1,0,0,0,0,0,2,0,0
24976,11/2/2022,Milan,Fikayo Tomori,2/10/1997,CB,90,39,36,3,3,0,0,0,0,0,0,0,0,31,0,1
24977,11/2/2022,Milan,Simon Kjær,8/25/1988,CB,90,42,40,2,2,0,0,0,0,0,0,0,0,36,0,0
24978,11/2/2022,Milan,Pierre Kalulu,1/12/2000,RB,85,63,55,8,0,0,0,1,8,0,0,0,0,52,0,1
24979,11/2/2022,Milan,Matteo Gabbia,10/15/1999,RB,5,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0
24980,11/2/2022,Milan,Ciprian Tătărușanu,5/28/1985,GK,90,41,29,12,1,0,1,0,0,0,0,0,0,35,0,0
24981,11/2/2022,Red Bull Salzburg,Chikwubuike Adamu,1/13/2001,FW,60,12,12,0,0,0,0,1,0,0,0,0,0,8,0,1
24982,11/2/2022,Red Bull Salzburg,Benjamin Šeško,1/1/2003,FW,30,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
24983,11/2/2022,Red Bull Salzburg,Noah Okafor,12/19/1999,FW,76,12,12,0,0,0,1,0,0,0,0,0,0,8,0,0
24984,11/2/2022,Red Bull Salzburg,Sekou Koita,12/30/1998,FW,14,7,6,1,0,0,0,0,1,0,0,0,0,6,0,0
24985,11/2/2022,Red Bull Salzburg,Luka Sučić,7/20/2002,AM,90,61,57,4,0,1,0,0,0,0,0,0,0,53,0,2
24986,11/2/2022,Red Bull Salzburg,Maurits Kjærgaard,2/22/2003,LM,90,46,45,1,0,0,0,3,1,0,0,0,0,33,0,0
24987,11/2/2022,Red Bull Salzburg,Nicolas Seiwald,11/8/2000,RM,90,46,42,4,2,0,0,3,0,2,2,0,0,40,0,0
24988,11/2/2022,Red Bull Salzburg,Lucas Gourna-Douath,5/13/2003,DM,63,42,41,1,1,0,0,0,0,0,0,0,0,36,0,0
24989,11/2/2022,Red Bull Salzburg,Dijon Kameri,10/11/2003,DM,27,11,10,1,0,0,1,0,0,0,0,0,0,9,0,0
24990,11/2/2022,Red Bull Salzburg,Maximilian Wöber,5/15/1997,LB,76,36,26,10,0,0,0,6,10,0,0,0,0,17,0,2
24991,11/2/2022,Red Bull Salzburg,Andreas Ulmer,11/5/1985,LB,14,16,14,2,0,0,0,1,2,0,0,0,0,13,0,0
24992,11/2/2022,Red Bull Salzburg,Strahinja Pavlović,12/18/2000,CB,90,44,44,0,0,0,2,0,0,0,0,0,0,35,0,3
24993,11/2/2022,Red Bull Salzburg,Oumar Solet,5/21/1999,CB,45,20,18,2,2,0,0,0,0,0,0,0,0,17,0,0
24994,11/2/2022,Red Bull Salzburg,Bernardo,11/30/1994,CB,45,18,17,1,1,0,0,0,0,0,0,0,0,15,0,0
24995,11/2/2022,Red Bull Salzburg,Amar Dedić,6/8/2002,RB,90,48,38,10,1,0,0,1,9,0,0,0,0,37,0,0
24996,11/2/2022,Red Bull Salzburg,Philipp Köhn,9/6/1997,GK,90,21,15,6,1,0,0,0,0,0,0,0,0,18,0,0
24997,11/2/2022,Maccabi Haifa,Frantzdy Pierrot,3/20/1996,FW,76,15,15,0,0,0,0,1,0,0,0,0,0,11,0,1
24998,11/2/2022,Maccabi Haifa,Nikita Rukavytsya,2/18/1987,FW,14,6,5,1,0,0,0,1,0,0,0,0,0,4,0,0
24999,11/2/2022,Maccabi Haifa,Tjaronn Chery,1/13/1988,"LW,RM",90,42,34,7,0,0,0,0,0,1,0,0,0,35,1,1
25000,11/2/2022,Maccabi Haifa,Dean David,7/31/1995,RW,62,15,14,1,0,0,0,0,1,0,0,0,0,8,0,2
25001,11/2/2022,Maccabi Haifa,Mavis Tchibota,11/16/1995,LW,28,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0
25002,11/2/2022,Maccabi Haifa,Mohammad Abu Fani,10/26/1997,LM,90,52,50,2,0,0,3,0,0,2,0,0,0,49,0,0
25003,11/2/2022,Maccabi Haifa,Neta Lavi,6/23/1996,CM,90,58,57,1,1,0,0,1,0,0,0,0,0,49,0,0
25004,11/2/2022,Maccabi Haifa,Ali Mohamed,9/18/1995,"RM,RB",76,46,45,1,1,0,2,0,0,0,0,0,0,35,0,3
25005,11/2/2022,Maccabi Haifa,Ofri Arad,7/27/1998,RB,14,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
25006,11/2/2022,Maccabi Haifa,Pierre Cornud,1/28/1996,LB,84,60,52,8,1,0,0,5,7,0,0,0,0,46,0,1
25007,11/2/2022,Maccabi Haifa,Sun Menachem,7/20/1993,LB,6,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
25008,11/2/2022,Maccabi Haifa,Sean Goldberg,1/29/1995,CB,90,50,49,1,1,0,1,0,0,0,0,0,0,44,0,0
25009,11/2/2022,Maccabi Haifa,Abdoulaye Seck,1/12/1992,CB,90,60,57,3,1,0,1,0,2,0,0,0,0,48,0,0
25010,11/2/2022,Maccabi Haifa,Raz Meir,1/4/1996,RB,62,28,22,5,0,0,0,0,5,0,0,0,0,23,1,0
25011,11/2/2022,Maccabi Haifa,Omer Atzili,4/27/1993,RW,28,10,10,0,0,0,0,2,0,0,0,0,0,6,0,1
25012,11/2/2022,Maccabi Haifa,Josh Cohen,6/10/1992,GK,90,22,17,5,1,0,0,0,0,0,0,0,0,17,0,0
25013,11/2/2022,Benfica,Gonçalo Ramos,2/10/2001,FW,31,9,9,0,0,0,0,1,0,0,0,0,0,5,0,1
25014,11/2/2022,Benfica,Petar Musa,7/10/1997,FW,59,20,20,0,0,0,0,0,0,0,0,0,0,15,0,0
25015,11/2/2022,Benfica,João Mário,4/14/1992,"CM,LW",90,69,68,1,1,0,0,0,0,0,0,0,0,63,0,0
25016,11/2/2022,Benfica,David Neres,7/8/1996,"RM,RW",81,40,38,2,0,1,0,1,0,2,1,0,0,31,0,2
25017,11/2/2022,Benfica,Diogo Gonçalves,5/19/1996,RM,9,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
25018,11/2/2022,Benfica,Rafa Silva,12/6/1992,"FW,AM",81,42,40,2,0,0,0,0,0,0,0,0,0,34,0,0
25019,11/2/2022,Benfica,Henrique Araújo,4/12/2001,FW,9,8,8,0,0,0,0,2,0,0,0,0,0,5,0,0
25020,11/2/2022,Benfica,Fredrik Aursnes,1/24/1995,DM,31,25,24,1,0,0,4,0,1,0,0,0,0,19,0,1
25021,11/2/2022,Benfica,Chiquinho,4/11/1995,LM,59,34,33,1,1,0,0,0,0,0,0,0,0,32,0,0
25022,11/2/2022,Benfica,Florentino Luís,6/11/1999,"CM,DM",90,67,66,1,1,0,0,0,0,0,0,0,0,61,0,0
25023,11/2/2022,Benfica,Álex Grimaldo,8/15/1995,LB,90,82,71,11,1,0,1,2,10,0,0,0,0,74,0,0
25024,11/2/2022,Benfica,Nicolás Otamendi,6/3/1987,CB,90,70,68,1,1,0,5,0,0,0,0,0,0,64,1,1
25025,11/2/2022,Benfica,António Silva,11/1/2003,CB,87,58,55,3,3,0,1,0,0,0,0,0,0,57,0,0
25026,11/2/2022,Benfica,Lucas Veríssimo,3/8/1995,CB,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
25027,11/2/2022,Benfica,Alexander Bah,1/21/1997,RB,90,88,81,7,0,1,1,5,7,0,0,0,0,79,0,1
25028,11/2/2022,Benfica,Odisseas Vlachodimos,10/25/1993,GK,90,19,14,5,2,0,0,0,0,0,0,0,0,12,0,0
25029,11/20/2022,Qatar,Akram Afif,11/22/1996,FW,90,35,34,1,0,0,0,2,0,1,1,0,0,31,0,1
25030,11/20/2022,Qatar,Almoez Ali,5/24/1996,FW,71,10,7,3,0,0,0,0,0,0,0,0,0,6,0,1
25031,11/20/2022,Qatar,Mohammed Muntari,1/26/1993,FW,19,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
25032,11/20/2022,Qatar,Abdulaziz Hatem,10/13/1990,CM,90,44,41,2,2,0,0,0,0,0,0,0,0,30,1,2
25033,11/20/2022,Qatar,Karim Boudiaf,7/21/1990,CM,90,47,46,1,1,0,0,0,0,0,0,0,0,41,0,0
25034,11/20/2022,Qatar,Hassan Al-Haydos,1/9/1990,CM,70,29,29,0,0,0,1,1,0,0,0,0,0,22,0,2
25035,11/20/2022,Qatar,Mohammed Waad,7/23/1999,CM,20,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1
25036,11/20/2022,Qatar,Homam Ahmed,6/5/1999,LB,90,40,31,9,1,0,0,1,8,0,0,0,0,28,0,3
25037,11/20/2022,Qatar,Abdelkarim Hassan,6/12/1993,CB,90,67,62,5,3,0,2,2,2,0,0,0,0,55,0,3
25038,11/20/2022,Qatar,Boualem Khoukhi,3/5/1990,CB,90,77,71,5,5,0,0,0,0,0,0,0,0,67,1,1
25039,11/20/2022,Qatar,Bassam Al-Rawi,1/17/1997,CB,90,57,53,4,4,1,2,0,0,0,0,0,0,47,0,1
25040,11/20/2022,Qatar,Ró-Ró,4/30/1990,RB,90,35,24,10,0,0,0,2,10,0,0,0,0,27,1,2
25041,11/20/2022,Qatar,Saad Al Sheeb,5/29/1989,GK,90,20,13,7,3,0,0,0,0,0,0,0,0,18,0,0
25042,11/20/2022,Ecuador,Michael Estrada,8/30/1995,FW,89,22,21,0,0,1,0,0,0,0,0,0,0,13,1,0
25043,11/20/2022,Ecuador,Kevin Jauch,12/6/1991,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25044,11/20/2022,Ecuador,Enner Valencia,10/27/1989,FW,76,21,21,0,0,0,0,0,0,0,0,0,0,13,0,1
25045,11/20/2022,Ecuador,José Cifuentes,7/8/1998,AM,14,9,9,0,0,1,0,0,0,0,0,0,0,5,0,0
25046,11/20/2022,Ecuador,Romario Ibarra,8/5/1994,LM,67,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0
25047,11/20/2022,Ecuador,Jeremy Sarmiento,1/15/2002,"LW,LM",23,8,8,0,0,0,0,1,0,0,0,0,0,5,0,1
25048,11/20/2022,Ecuador,Moisés Caicedo,10/20/2001,"CM,DM",89,48,46,2,2,0,0,0,0,0,0,0,0,44,0,1
25049,11/20/2022,Ecuador,Alan Franco,5/28/1998,DM,1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
25050,11/20/2022,Ecuador,Jhegson Méndez,10/6/1996,"CM,DM",90,77,76,1,1,1,0,1,0,0,0,0,0,75,0,0
25051,11/20/2022,Ecuador,Gonzalo Plata,10/18/2000,"RM,RW",90,36,32,4,1,0,0,6,0,2,2,0,0,27,0,1
25052,11/20/2022,Ecuador,Pervis Estupiñán,3/30/1997,LB,90,76,62,14,6,0,0,3,7,1,0,1,0,61,0,1
25053,11/20/2022,Ecuador,Piero Hincapié,3/5/2001,CB,90,73,71,0,0,0,1,0,0,0,0,0,0,69,2,0
25054,11/20/2022,Ecuador,Félix Torres Caicedo,3/10/1996,CB,90,64,59,4,4,0,1,0,0,0,0,0,0,51,1,0
25055,11/20/2022,Ecuador,Ángelo Preciado,5/25/1997,RB,90,50,39,11,1,0,0,3,10,0,0,0,0,40,0,0
25056,11/20/2022,Ecuador,Hernán Galíndez,8/16/1986,GK,90,19,10,9,2,0,0,0,0,0,0,0,0,11,0,0
25057,11/21/2022,England,Harry Kane,4/10/1993,FW,75,16,16,0,0,0,0,3,0,0,0,0,0,10,0,0
25058,11/21/2022,England,Callum Wilson,6/13/1991,FW,15,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0
25059,11/21/2022,England,Raheem Sterling,1/1/1994,LW,70,29,29,0,0,0,0,0,0,0,0,0,0,25,0,2
25060,11/21/2022,England,Jack Grealish,7/7/1995,LW,20,19,19,0,0,0,0,0,0,0,0,0,0,19,0,0
25061,11/21/2022,England,Bukayo Saka,6/25/2001,RW,69,28,26,2,0,0,0,0,0,0,0,0,0,23,0,0
25062,11/21/2022,England,Marcus Rashford,10/16/1997,RW,21,20,19,1,0,0,0,1,1,0,0,0,0,15,0,0
25063,11/21/2022,England,Mason Mount,3/7/1998,AM,70,37,37,0,0,0,1,1,0,0,0,0,0,32,0,0
25064,11/21/2022,England,Phil Foden,12/8/1999,AM,20,19,19,0,0,0,1,1,0,0,0,0,0,15,0,0
25065,11/21/2022,England,Declan Rice,3/15/1998,DM,90,96,95,1,1,0,2,1,0,0,0,0,0,90,0,2
25066,11/21/2022,England,Jude Bellingham,2/9/2003,DM,90,98,97,0,0,1,1,1,0,0,0,0,0,92,1,0
25067,11/21/2022,England,Luke Shaw,3/9/1995,LB,90,118,104,14,4,0,0,7,7,3,0,3,0,101,0,2
25068,11/21/2022,England,Harry Maguire,6/24/1992,CB,69,74,69,5,5,0,2,0,0,0,0,0,0,66,0,0
25069,11/21/2022,England,Eric Dier,3/18/1993,CB,21,30,29,1,1,0,0,0,0,0,0,0,0,30,0,0
25070,11/21/2022,England,John Stones,12/9/1993,CB,90,117,117,0,0,0,1,0,0,0,0,0,0,116,0,0
25071,11/21/2022,England,Kieran Trippier,7/26/1990,RB,90,104,85,19,4,0,1,6,10,5,1,4,0,85,0,1
25072,11/21/2022,England,Jordan Pickford,6/28/1993,GK,90,29,23,5,0,0,0,0,0,0,0,0,0,17,1,1
25073,11/21/2022,IR Iran,Mehdi Taremi,3/21/1992,FW,90,20,16,4,0,0,0,0,0,0,0,0,0,17,0,2
25074,11/21/2022,IR Iran,Ehsan Hajsafi,6/9/1989,"LM,LB",90,28,23,5,2,0,0,2,3,0,0,0,0,16,0,2
25075,11/21/2022,IR Iran,Ali Karimi,5/11/1993,CM,45,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
25076,11/21/2022,IR Iran,Saeid Ezatolahi,8/17/1996,CM,45,9,8,1,1,0,0,0,0,0,0,0,0,9,0,0
25077,11/21/2022,IR Iran,Ahmad Nourollahi,4/23/1992,CM,76,17,16,1,0,0,0,2,0,0,0,0,0,10,0,0
25078,11/21/2022,IR Iran,Sardar Azmoun,2/18/1994,FW,14,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0
25079,11/21/2022,IR Iran,Alireza Jahanbakhsh,5/8/1993,RM,45,9,7,2,1,0,0,1,0,0,0,0,0,5,0,1
25080,11/21/2022,IR Iran,Ali Gholizadeh,7/4/1995,"RM,CM",45,17,14,3,0,1,1,0,3,0,0,0,0,11,0,0
