"","Match_Date","Team","Player","DOB","Pos","Min","CrdY","CrdR","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial_Duels","Lost_Aerial_Duels","Won_percent_Aerial_Duels"
"19129","9/10/2022","Milan","Pierre Kalulu",2000-03-05,"CB",90,0,0,0,1,1,0,0,2,1,0,0,0,4,1,0,100
"19130","9/10/2022","Milan","Davide Calabria",1996-03-09,"RB",90,0,0,0,1,1,0,2,4,5,0,0,0,4,0,0,NA
"19131","9/10/2022","Milan","Mike Maignan",1995-05-02,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
"19132","9/11/2022","Atalanta","Luis Muriel",1990-11-27,"FW",55,0,0,0,1,2,0,1,0,0,0,0,0,2,0,1,0
"19133","9/11/2022","Atalanta","Rasmus Højlund",2002-07-05,"FW",35,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,66.7
"19134","9/11/2022","Atalanta","Ademola Lookman",1996-12-04,"AM",76,0,0,0,1,1,1,1,0,0,0,0,0,5,0,0,NA
"19135","9/11/2022","Atalanta","Mario Pašalić",1994-07-17,"AM",14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"19136","9/11/2022","Atalanta","Ruslan Malinovskyi",1993-01-01,"AM",55,0,0,0,1,1,0,3,2,1,0,0,0,2,3,2,60
"19137","9/11/2022","Atalanta","Éderson",1999-05-08,"AM",35,1,0,0,1,1,0,0,0,1,0,0,0,5,0,0,NA
"19138","9/11/2022","Atalanta","Teun Koopmeiners",1997-08-23,"CM",90,0,0,0,1,1,0,1,1,0,0,0,0,6,1,1,50
"19139","9/11/2022","Atalanta","Marten de Roon",1990-10-22,"CM",90,0,0,0,0,0,0,0,3,0,0,0,0,6,2,1,66.7
"19140","9/11/2022","Atalanta","Brandon Soppy",2001-08-08,"WB",84,0,0,0,2,5,0,1,0,1,0,0,0,10,0,0,NA
"19141","9/11/2022","Atalanta","Joakim Mæhle",1997-02-01,"WB",6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
"19142","9/11/2022","Atalanta","Hans Hateboer",1993-05-16,"WB",84,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,NA
"19143","9/11/2022","Atalanta","Nadir Zortea",1999-04-02,"WB",6,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,NA
"19144","9/11/2022","Atalanta","Rafael Tolói",1989-11-16,"CB",90,0,0,0,0,1,0,1,2,2,0,0,0,9,5,3,62.5
"19145","9/11/2022","Atalanta","Merih Demiral",1997-09-02,"CB",90,1,0,0,0,2,1,0,3,0,0,0,0,6,7,3,70
"19146","9/11/2022","Atalanta","Caleb Okoli",2001-05-19,"CB",90,1,0,0,2,1,0,1,4,2,0,0,0,6,7,4,63.6
"19147","9/11/2022","Atalanta","Juan Musso",1994-01-05,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"19148","9/11/2022","Cremonese","Cyriel Dessers",1994-03-13,"FW",82,0,0,0,2,1,0,0,0,0,0,0,0,1,0,6,0
"19149","9/11/2022","Cremonese","Daniel Ciofani",1985-06-28,"FW",8,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,57.1
"19150","9/11/2022","Cremonese","David Okereke",1997-08-22,"LW,FW",67,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,33.3
"19151","9/11/2022","Cremonese","Felix Afena-Gyan",2002-06-03,"FW",23,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,25
"19152","9/11/2022","Cremonese","Charles Pickel",1997-01-22,"RW,CM",67,1,0,0,1,1,0,0,0,1,0,0,0,3,1,2,33.3
"19153","9/11/2022","Cremonese","Santiago Ascacíbar",1996-08-17,"CM",23,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
"19154","9/11/2022","Cremonese","Emanuele Valeri",1998-03-10,"LM,WB",90,0,0,0,1,0,0,3,2,1,0,0,0,7,0,1,0
"19155","9/11/2022","Cremonese","Soualiho Meïté",1993-09-27,"CM",90,0,0,0,1,1,0,0,1,0,0,0,0,5,1,1,50
"19156","9/11/2022","Cremonese","Gonzalo Escalante",1992-10-17,"CM",59,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0
"19157","9/11/2022","Cremonese","Luca Zanimacchia",1998-06-01,"AM",31,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,NA
"19158","9/11/2022","Cremonese","Leonardo Sernicola",1997-06-23,"RM,WB",82,1,0,0,4,3,0,2,3,1,0,0,0,9,0,0,NA
"19159","9/11/2022","Cremonese","Jack Hendry",1995-01-07,"CB",8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA
"19160","9/11/2022","Cremonese","Luka Lochoshvili",1998-02-19,"CB",90,1,0,0,3,0,0,1,1,0,0,0,0,6,5,1,83.3
"19161","9/11/2022","Cremonese","Vlad Chiricheș",1989-01-25,"CB",90,0,0,0,2,1,0,0,6,3,0,0,0,5,2,2,50
"19162","9/11/2022","Cremonese","Emanuel Aiwum",2000-04-14,"CB,WB",90,0,0,0,0,0,0,0,5,2,0,0,0,13,0,2,0
"19163","9/11/2022","Cremonese","Ionuț Radu",1997-02-17,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
"19164","9/11/2022","Bologna","Musa Barrow",1998-01-23,"FW",90,0,0,0,2,0,0,5,0,0,0,0,0,6,0,1,0
"19165","9/11/2022","Bologna","Marko Arnautović",1988-12-03,"FW",69,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,100
"19166","9/11/2022","Bologna","Riccardo Orsolini",1996-06-14,"FW",21,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"19167","9/11/2022","Bologna","Roberto Soriano",1990-07-16,"CM",90,0,0,0,2,3,1,0,1,0,0,0,0,8,0,2,0
"19168","9/11/2022","Bologna","Jerdy Schouten",1996-05-21,"CM",90,0,0,0,0,2,0,0,0,1,0,0,0,5,0,0,NA
"19169","9/11/2022","Bologna","Michel Aebischer",1996-05-09,"CM",90,0,0,0,1,2,0,2,0,0,0,0,0,1,3,0,100
"19170","9/11/2022","Bologna","Andrea Cambiaso",1999-08-07,"WB",60,0,0,0,1,3,0,2,0,4,0,0,0,6,0,1,0
"19171","9/11/2022","Bologna","Charalambos Lykogiannis",1992-12-09,"WB",30,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
"19172","9/11/2022","Bologna","Denso Kasius",2001-11-05,"WB",78,0,0,0,0,0,0,4,2,2,0,0,0,4,0,0,NA
"19173","9/11/2022","Bologna","Lorenzo De Silvestri",1988-02-10,"WB",12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100
"19174","9/11/2022","Bologna","Jhon Lucumí",1998-04-16,"CB",90,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,100
"19175","9/11/2022","Bologna","Gary Medel",1987-07-04,"CB",78,0,0,0,0,1,0,0,2,1,0,0,0,6,1,0,100
"19176","9/11/2022","Bologna","Kevin Bonifazi",1996-01-31,"CB",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19177","9/11/2022","Bologna","Stefan Posch",1997-01-20,"CB",90,0,0,0,0,1,0,1,0,2,0,0,0,9,2,0,100
"19178","9/11/2022","Bologna","Łukasz Skorupski",1991-01-04,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19179","9/11/2022","Fiorentina","Luka Jović",1997-04-11,"FW,AM",90,0,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0
"19180","9/11/2022","Fiorentina","Riccardo Sottil",1999-03-01,"LW",45,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,NA
"19181","9/11/2022","Fiorentina","Riccardo Saponara",1991-04-09,"LW",45,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
"19182","9/11/2022","Fiorentina","Christian Kouamé",1997-03-08,"RW,FW",84,1,0,0,3,1,0,4,0,0,0,0,0,5,1,1,50
"19183","9/11/2022","Fiorentina","Arthur",1997-12-13,"FW",6,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,100
"19184","9/11/2022","Fiorentina","Antonín Barák",1994-03-03,"LM",71,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"19185","9/11/2022","Fiorentina","Jonathan Ikone",1997-12-27,"RW",19,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100
"19186","9/11/2022","Fiorentina","Sofyan Amrabat",1996-08-06,"CM,DM",84,1,0,0,2,0,0,1,3,2,0,0,0,7,0,0,NA
"19187","9/11/2022","Fiorentina","Rolando Mandragora",1997-04-22,"DM",6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
"19188","9/11/2022","Fiorentina","Giacomo Bonaventura",1989-08-10,"RM,DM",90,0,0,0,2,3,0,0,2,2,0,0,0,8,0,0,NA
"19189","9/11/2022","Fiorentina","Cristiano Biraghi",1992-08-29,"LB",90,0,0,0,1,0,0,21,0,0,0,0,0,5,0,2,0
"19190","9/11/2022","Fiorentina","Igor",1997-07-12,"CB",89,2,1,1,2,0,0,0,2,0,0,0,0,5,1,1,50
"19191","9/11/2022","Fiorentina","Lucas Martínez Quarta",1996-01-13,"CB",90,0,0,0,0,1,0,0,1,1,0,0,0,4,2,1,66.7
"19192","9/11/2022","Fiorentina","Dodô",1998-01-29,"RB",44,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,NA
"19193","9/11/2022","Fiorentina","Lorenzo Venuti",1994-11-18,"RB",46,0,0,0,0,1,0,2,0,0,0,0,0,3,1,0,100
"19194","9/11/2022","Fiorentina","Pietro Terracciano",1989-09-10,"GK",90,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,NA
"19195","9/11/2022","Sassuolo","Andrea Pinamonti",1999-01-30,"FW",80,0,0,0,1,2,0,0,0,0,0,0,0,2,3,5,37.5
"19196","9/11/2022","Sassuolo","Riccardo Marchizza",1997-10-14,"CB",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19197","9/11/2022","Sassuolo","Giorgos Kyriakopoulos",1995-07-09,"LW",45,0,0,0,1,2,0,5,0,1,0,0,0,2,0,0,NA
"19198","9/11/2022","Sassuolo","Kaan Ayhan",1994-01-16,"CB",45,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,100
"19199","9/11/2022","Sassuolo","Armand Lauriente",1998-03-04,"RW",67,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,100
"19200","9/11/2022","Sassuolo","Kristian Thorstvedt",1998-09-18,"FW,LM",23,0,0,0,0,2,0,0,0,0,0,0,0,1,3,2,60
"19201","9/11/2022","Sassuolo","Matheus Henrique",1997-04-03,"LM,CM",89,0,0,0,0,3,0,0,0,1,0,0,0,2,1,0,100
"19202","9/11/2022","Sassuolo","Agustín Álvarez Martínez",2001-01-29,"CM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19203","9/11/2022","Sassuolo","Maxime Lopez",1997-03-04,"CM",90,1,0,0,2,1,0,0,1,1,0,0,0,7,0,0,NA
"19204","9/11/2022","Sassuolo","Davide Frattesi",1998-12-08,"RM",67,0,0,0,0,2,0,0,0,2,0,0,0,3,0,1,0
"19205","9/11/2022","Sassuolo","Abdou Harroui",1997-05-23,"CM,RM",23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"19206","9/11/2022","Sassuolo","Rogério",1997-05-23,"LB",90,0,0,0,0,2,0,2,1,2,0,0,0,4,0,0,NA
"19207","9/11/2022","Sassuolo","Gian Marco Ferrari",1991-07-30,"CB",90,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,NA
"19208","9/11/2022","Sassuolo","Ruan",1999-03-09,"CB",43,0,1,0,2,0,0,0,2,2,0,0,0,2,1,1,50
"19209","9/11/2022","Sassuolo","Jeremy Toljan",1994-07-12,"RB",90,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
"19210","9/11/2022","Sassuolo","Andrea Consigli",1986-06-23,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19211","9/11/2022","Udinese","Gerard Deulofeu",1993-09-19,"FW,AM",80,0,0,0,1,0,1,4,0,0,0,0,0,4,0,0,NA
"19212","9/11/2022","Udinese","Jean-Victor Makengo",1998-03-19,"AM",10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA
"19213","9/11/2022","Udinese","Isaac Success",1995-05-12,"FW",66,0,0,0,2,3,1,0,2,0,0,0,0,0,1,1,50
"19214","9/11/2022","Udinese","Beto",1997-06-28,"FW",24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,50
"19215","9/11/2022","Udinese","Tolgay Arslan",1990-07-29,"CM",45,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,NA
"19216","9/11/2022","Udinese","Lazar Samardzic",2001-08-14,"CM",45,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,50
"19217","9/11/2022","Udinese","Walace",1994-11-02,"CM",66,0,0,0,1,1,0,2,2,0,0,0,0,7,0,0,NA
"19218","9/11/2022","Udinese","Ilija Nestorovski",1989-09-18,"FW",24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA
"19219","9/11/2022","Udinese","Sandi Lovrić",1997-10-18,"CM",90,0,0,0,0,1,1,2,0,0,0,0,0,8,0,0,NA
"19220","9/11/2022","Udinese","Iyenoma Udogie",2002-02-19,"WB",90,0,0,0,1,0,0,2,4,3,0,0,0,7,0,0,NA
"19221","9/11/2022","Udinese","Roberto Pereyra",1990-05-13,"WB",90,0,0,0,3,0,0,4,0,2,0,0,0,5,0,0,NA
"19222","9/11/2022","Udinese","Enzo Ebosse",1998-09-14,"CB",45,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0
"19223","9/11/2022","Udinese","Kingsley Ehizibue",1995-02-12,"CB",45,1,0,0,4,0,0,2,0,1,0,0,0,3,3,3,50
"19224","9/11/2022","Udinese","Rodrigo Becão",1995-06-05,"CB",90,1,0,0,2,1,0,0,1,0,0,0,0,4,4,3,57.1
"19225","9/11/2022","Udinese","Nehuén Pérez",2000-04-11,"CB",90,0,0,0,1,0,0,0,0,2,0,0,0,7,0,0,NA
"19226","9/11/2022","Udinese","Marco Silvestri",1990-08-29,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"19227","9/11/2022","Lazio","Ciro Immobile",1989-08-09,"FW",90,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,50
"19228","9/11/2022","Lazio","Mattia Zaccagni",1995-03-28,"LW",90,0,0,0,1,6,0,2,1,1,0,0,0,4,1,2,33.3
"19229","9/11/2022","Lazio","Felipe Anderson",1992-11-24,"RW",64,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,NA
"19230","9/11/2022","Lazio","Matteo Cancellieri",2001-07-21,"RW",26,0,0,0,1,0,1,0,0,1,0,0,0,2,1,0,100
"19231","9/11/2022","Lazio","Toma Bašić",1996-02-15,"LM",54,0,0,0,0,1,0,3,1,0,0,0,0,3,2,0,100
"19232","9/11/2022","Lazio","Luis Alberto",1991-10-23,"LM",36,1,0,0,0,0,0,4,1,0,0,0,0,1,1,0,100
"19233","9/11/2022","Lazio","Marcos Antônio",2000-03-20,"CM",64,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,NA
"19234","9/11/2022","Lazio","Matías Vecino",1991-08-14,"CM",26,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,50
"19235","9/11/2022","Lazio","Sergej Milinković-Savić",1994-08-22,"RM",90,0,0,0,0,8,0,1,0,1,0,0,0,8,3,0,100
"19236","9/11/2022","Lazio","Adam Marušić",1991-11-30,"LB",90,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,50
"19237","9/11/2022","Lazio","Patric",1992-11-28,"CB",90,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,100
"19238","9/11/2022","Lazio","Nicolò Casale",1997-07-26,"CB",90,0,0,0,1,2,0,0,1,1,0,0,0,8,1,1,50
"19239","9/11/2022","Lazio","Manuel Lazzari",1993-02-23,"RB",75,0,0,0,1,2,0,1,0,0,0,0,0,3,0,0,NA
"19240","9/11/2022","Lazio","Elseid Hysaj",1993-08-08,"RB",15,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,100
"19241","9/11/2022","Lazio","Ivan Provedel",1993-09-27,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA
"19242","9/11/2022","Hellas Verona","Kevin Lasagna",1992-07-16,"FW",69,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,NA
"19243","9/11/2022","Hellas Verona","Yayah Kallon",2001-04-23,"FW",21,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,33.3
"19244","9/11/2022","Hellas Verona","Thomas Henry",1993-10-06,"FW",90,0,0,0,2,1,0,0,0,0,0,0,0,1,3,2,60
"19245","9/11/2022","Hellas Verona","Darko Lazović",1989-09-27,"AM",69,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,NA
"19246","9/11/2022","Hellas Verona","Ajdin Hrustic",1996-05-04,"AM",21,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,NA
"19247","9/11/2022","Hellas Verona","Miguel Veloso",1986-01-17,"CM",35,1,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0
"19248","9/11/2022","Hellas Verona","Adrien Tameze",1993-07-07,"CM",55,0,0,0,4,1,0,0,1,1,0,0,0,6,0,1,0
"19249","9/11/2022","Hellas Verona","Ivan Ilić",2000-09-25,"CM",90,0,0,0,1,0,0,5,0,1,0,0,0,10,0,2,0
"19250","9/11/2022","Hellas Verona","Josh Doig",2002-01-27,"WB",90,0,0,0,2,0,0,7,2,1,0,0,0,9,0,1,0
"19251","9/11/2022","Hellas Verona","Filippo Terracciano",2002-07-13,"WB",60,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,NA
"19252","9/11/2022","Hellas Verona","Fabio Depaoli",1996-12-11,"WB",30,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0
"19253","9/11/2022","Hellas Verona","Diego Coppola",2003-04-20,"CB",90,1,0,0,4,0,0,0,0,2,0,0,0,14,2,2,50
"19254","9/11/2022","Hellas Verona","Isak Hien",1998-05-23,"CB",90,1,0,0,1,0,0,0,0,0,0,0,0,7,0,2,0
"19255","9/11/2022","Hellas Verona","Federico Ceccherini",1992-01-16,"CB",59,1,0,0,2,0,0,1,1,1,0,0,0,1,0,0,NA
"19256","9/11/2022","Hellas Verona","Juan Cabal",2000-05-12,"CB",31,1,0,0,1,2,0,0,0,1,0,0,0,3,0,1,0
"19257","9/11/2022","Hellas Verona","Lorenzo Montipò",1995-08-08,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
"19258","9/11/2022","Juventus","Dušan Vlahović",1999-06-22,"FW",90,0,0,0,1,4,4,0,0,0,0,0,0,1,2,2,50
"19259","9/11/2022","Juventus","Filip Kostić",1991-12-30,"LW,LM",77,0,0,0,0,0,0,11,2,0,0,0,0,5,0,0,NA
"19260","9/11/2022","Juventus","Danilo",1991-05-26,"RB",13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"19261","9/11/2022","Juventus","Moise Kean",1999-08-23,"RW",45,1,0,0,2,1,1,0,1,1,0,0,0,0,0,1,0
"19262","9/11/2022","Juventus","Arkadiusz Milik",1993-08-24,"FW",44,2,1,1,1,0,0,1,0,0,0,0,0,3,1,1,50
"19263","9/11/2022","Juventus","Fabio Miretti",2003-06-30,"LM,CM",61,0,0,0,0,2,0,2,0,0,0,0,0,5,0,0,NA
"19264","9/11/2022","Juventus","Nicolò Fagioli",2000-07-21,"CM",29,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0
"19265","9/11/2022","Juventus","Leandro Paredes",1994-04-23,"CM",90,1,0,0,1,0,0,3,0,1,0,0,0,4,0,0,NA
"19266","9/11/2022","Juventus","Weston McKennie",1998-08-20,"RM",84,0,0,0,2,1,0,1,2,0,0,0,0,2,0,1,0
"19267","9/11/2022","Juventus","Matìas Soulé",2002-11-22,"RM",6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA
"19268","9/11/2022","Juventus","Mattia De Sciglio",1991-12-06,"LB",61,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,100
"19269","9/11/2022","Juventus","Alex Sandro",1990-06-20,"LB",29,0,0,0,2,1,0,1,2,0,1,0,0,4,0,1,0
"19270","9/11/2022","Juventus","Gleison Bremer",1996-09-28,"CB",90,1,0,0,3,1,0,0,3,0,0,1,0,8,3,3,50
"19271","9/11/2022","Juventus","Leonardo Bonucci",1986-12-28,"CB",90,0,0,0,1,1,1,0,2,0,0,0,0,4,4,4,50
"19272","9/11/2022","Juventus","Juan Cuadrado",1988-02-16,"RB,LM",89,0,1,0,0,2,0,3,1,3,0,0,0,9,0,0,NA
"19273","9/11/2022","Juventus","Mattia Perin",1992-01-17,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
"19274","9/11/2022","Salernitana","Boulaye Dia",1996-01-28,"FW",80,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,66.7
"19275","9/11/2022","Salernitana","Federico Bonazzoli",1997-02-03,"FW",10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"19276","9/11/2022","Salernitana","Krzysztof Piątek",1995-04-27,"FW",60,1,0,0,3,1,2,0,0,0,0,0,0,1,4,2,66.7
"19277","9/11/2022","Salernitana","Erik Botheim",1999-05-17,"FW",29,0,0,0,1,2,0,1,0,0,0,0,0,1,0,2,0
"19278","9/11/2022","Salernitana","Norbert Gyömbér",1992-05-01,"FW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19279","9/11/2022","Salernitana","Lassana Coulibaly",1995-11-14,"CM",90,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,NA
"19280","9/11/2022","Salernitana","Giulio Maggiore",1997-09-16,"CM",80,1,0,0,1,1,0,0,2,1,0,0,0,9,0,0,NA
"19281","9/11/2022","Salernitana","Grigoris Kastanos",1997-06-26,"CM",10,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,100
"19282","9/11/2022","Salernitana","Tonny Vilhena",1994-05-04,"CM",89,0,0,0,3,4,0,1,0,0,0,1,0,5,0,1,0
"19283","9/11/2022","Salernitana","Junior Sambia",1996-09-09,"CM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19284","9/11/2022","Salernitana","Pasquale Mazzocchi",1995-06-18,"WB",90,0,0,0,1,1,0,2,1,0,0,0,0,7,0,0,NA
"19285","9/11/2022","Salernitana","Antonio Candreva",1986-08-26,"WB",90,0,0,0,0,0,0,4,2,0,0,0,0,4,0,0,NA
"19286","9/11/2022","Salernitana","Federico Fazio",1986-09-29,"CB",89,1,1,0,1,0,0,0,2,1,0,0,0,5,1,0,100
"19287","9/11/2022","Salernitana","Flavius Daniliuc",2000-12-16,"CB",90,0,0,0,2,0,0,0,1,2,0,0,0,4,3,3,50
"19288","9/11/2022","Salernitana","Dylan Bronn",1995-04-03,"CB",90,0,0,0,2,0,0,0,1,0,0,0,0,3,2,0,100
"19289","9/11/2022","Salernitana","Luigi Sepe",1991-01-10,"GK",90,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100
"19290","9/12/2022","Empoli","Sam Lammers",1996-12-22,"FW",81,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1,66.7
"19291","9/12/2022","Empoli","Alberto Grassi",1994-09-06,"CM",9,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,100
"19292","9/12/2022","Empoli","Martin Satriano",2000-08-05,"FW",90,0,0,0,1,0,0,2,0,1,0,0,0,4,3,4,42.9
"19293","9/12/2022","Empoli","Marko Pjaca",1995-01-04,"AM",62,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,NA
"19294","9/12/2022","Empoli","Nedim Bajrami",1998-08-22,"AM",28,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,NA
"19295","9/12/2022","Empoli","Filippo Bandinelli",1994-10-20,"LM",90,0,0,0,1,3,0,4,0,0,0,0,0,11,0,0,NA
"19296","9/12/2022","Empoli","Răzvan Marin",1996-02-07,"CM",81,0,0,0,2,0,0,5,1,0,0,0,0,5,0,0,NA
"19297","9/12/2022","Empoli","Nicolò Cambiaghi",2000-04-19,"FW",9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"19298","9/12/2022","Empoli","Nicolas Haas",1995-06-12,"RM",62,0,0,0,2,1,0,3,0,0,0,0,0,6,0,0,NA
"19299","9/12/2022","Empoli","Jean-Daniel Akpa-Akpro",1991-11-17,"RM",24,1,1,0,2,0,0,1,0,0,0,0,0,1,1,0,100
"19300","9/12/2022","Empoli","Fabiano Parisi",2000-01-12,"LB",50,1,0,0,2,1,0,3,0,2,0,0,0,5,0,0,NA
"19301","9/12/2022","Empoli","Liberato Cacace",1999-10-18,"LB",40,0,0,0,2,1,0,3,0,3,0,1,0,2,0,1,0
"19302","9/12/2022","Empoli","Sebastiano Luperto",1996-09-06,"CB",90,0,0,0,0,0,0,0,1,0,0,0,0,8,1,1,50
"19303","9/12/2022","Empoli","Ardian Ismajli",1995-10-25,"CB",90,1,0,0,1,2,0,0,2,1,0,0,0,7,3,3,50
"19304","9/12/2022","Empoli","Petar Stojanović",1994-11-08,"RB",90,0,0,0,0,1,0,4,0,6,0,0,0,6,0,0,NA
"19305","9/12/2022","Empoli","Guglielmo Vicario",1995-11-08,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
"19306","9/12/2022","Roma","Tammy Abraham",1996-10-28,"FW",80,0,0,0,2,2,0,0,0,2,0,0,0,2,1,1,50
"19307","9/12/2022","Roma","Andrea Belotti",1993-04-05,"FW",10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3
"19308","9/12/2022","Roma","Lorenzo Pellegrini",1996-04-01,"AM,FW",89,0,0,0,0,3,0,5,0,1,0,0,0,5,0,1,0
"19309","9/12/2022","Roma","Mohamed Camara",1996-08-22,"AM,FW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19310","9/12/2022","Roma","Paulo Dybala",1993-01-25,"AM",80,0,0,0,1,3,0,3,1,0,0,0,0,2,0,0,NA
"19311","9/12/2022","Roma","Edoardo Bove",2002-01-22,"CM,LW",10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100
"19312","9/12/2022","Roma","Nemanja Matić",1988-06-28,"CM",90,0,0,0,0,0,0,1,1,1,0,0,0,10,2,0,100
"19313","9/12/2022","Roma","Bryan Cristante",1994-08-29,"CM",90,0,0,0,1,1,0,0,0,2,0,0,0,9,1,2,33.3
"19314","9/12/2022","Roma","Leonardo Spinazzola",1992-10-12,"WB",89,0,0,0,1,0,0,3,0,1,0,0,0,6,0,1,0
"19315","9/12/2022","Roma","Matías Viña",1997-01-12,"CM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19316","9/12/2022","Roma","Zeki Çelik",1996-07-31,"WB",90,1,0,0,5,0,0,2,0,3,0,0,0,6,0,0,NA
"19317","9/12/2022","Roma","Roger Ibanez",1998-02-09,"CB",90,0,0,0,0,2,0,0,3,4,1,0,0,5,2,1,66.7
"19318","9/12/2022","Roma","Chris Smalling",1989-02-09,"CB",90,0,0,0,1,1,0,0,0,0,0,0,0,3,2,1,66.7
"19319","9/12/2022","Roma","Gianluca Mancini",1995-11-27,"CB",90,0,0,0,1,0,0,1,1,2,0,0,0,3,1,2,33.3
"19320","9/12/2022","Roma","Rui Patrício",1987-07-30,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
