,Match_Date,Team,Player,DOB,Pos,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,Mis_Dribbles,Dis_Dribbles,Rec_Receiving,Prog_Receiving
19083,9/17/2022,Torino,Koffi Djidji,1992-02-20,CB,77,60,4,30,27,3,1,60,0,0,NA,2,0,49,0
19084,9/17/2022,Torino,David Zima,2000-01-05,CB,13,10,1,8,2,0,0,10,0,0,NA,0,0,6,0
19085,9/17/2022,Torino,Vanja Milinković-Savić,1996-08-01,GK,90,55,27,55,0,0,0,55,0,0,NA,0,0,42,0
19086,9/17/2022,Sassuolo,Andrea Pinamonti,1999-01-24,FW,85,31,0,1,17,14,4,31,0,2,0,2,2,22,7
19087,9/17/2022,Sassuolo,Agustín Álvarez Martínez,2001-01-23,FW,5,4,0,0,0,4,1,4,0,0,NA,0,1,3,0
19088,9/17/2022,Sassuolo,Armand Lauriente,1998-02-26,LW,90,44,0,1,23,23,3,44,0,1,0,0,2,33,2
19089,9/17/2022,Sassuolo,Luca D'Andrea,2004-08-30,RW,65,22,0,2,11,10,4,22,0,1,0,2,0,16,3
19090,9/17/2022,Sassuolo,Emil Ceide,2001-08-25,RW,25,8,0,3,2,3,2,8,0,2,0,0,0,4,0
19091,9/17/2022,Sassuolo,Abdou Harroui,1997-05-17,LM,65,27,0,2,20,5,0,27,0,0,NA,3,0,15,1
19092,9/17/2022,Sassuolo,Kristian Thorstvedt,1998-09-12,LM,25,14,0,1,9,4,0,14,0,0,NA,0,0,10,0
19093,9/17/2022,Sassuolo,Maxime Lopez,1997-02-26,CM,90,40,5,15,23,2,0,40,0,1,0,0,1,22,0
19094,9/17/2022,Sassuolo,Davide Frattesi,1998-12-02,RM,90,41,2,6,26,9,2,41,0,0,NA,1,2,26,0
19095,9/17/2022,Sassuolo,Rogério,1997-05-17,LB,90,63,2,16,38,10,1,63,0,0,NA,0,0,43,2
19096,9/17/2022,Sassuolo,Gian Marco Ferrari,1991-07-24,CB,90,55,12,31,24,0,0,55,0,0,NA,0,0,25,0
19097,9/17/2022,Sassuolo,Kaan Ayhan,1994-01-10,CB,90,53,8,34,20,0,0,53,0,0,NA,0,1,25,0
19098,9/17/2022,Sassuolo,Jeremy Toljan,1994-07-06,RB,90,60,4,26,31,3,0,60,0,0,NA,0,0,29,0
19099,9/17/2022,Sassuolo,Andrea Consigli,1986-06-17,GK,90,52,39,52,0,0,0,52,0,0,NA,0,0,33,0
19100,9/18/2022,Udinese,Gerard Deulofeu,1993-09-12,FW,90,59,0,1,23,35,7,59,1,6,16.7,0,1,43,3
19101,9/18/2022,Udinese,Beto,1997-06-21,FW,67,18,0,0,5,13,3,18,0,0,NA,3,1,9,2
19102,9/18/2022,Udinese,Isaac Success,1995-05-05,FW,23,12,1,1,2,9,1,12,0,2,0,2,0,7,2
19103,9/18/2022,Udinese,Jean-Victor Makengo,1998-03-12,CM,60,30,1,3,16,11,0,30,2,2,100,2,0,18,1
19104,9/18/2022,Udinese,Lazar Samardzic,2001-08-07,CM,30,15,1,4,5,7,1,15,0,1,0,0,0,6,0
19105,9/18/2022,Udinese,Walace,1994-10-26,CM,90,48,4,16,28,5,0,48,0,1,0,1,2,21,1
19106,9/18/2022,Udinese,Sandi Lovrić,1997-10-11,CM,78,31,1,2,16,14,4,31,1,1,100,2,2,19,1
19107,9/18/2022,Udinese,Tolgay Arslan,1990-07-22,CM,12,7,0,2,4,1,1,7,0,0,NA,0,0,4,0
19108,9/18/2022,Udinese,Iyenoma Udogie,2002-02-12,WB,78,34,0,4,17,14,1,34,0,1,0,3,0,20,2
19109,9/18/2022,Udinese,Enzo Ebosse,1998-09-07,WB,12,5,1,2,3,0,0,5,0,0,NA,0,0,2,0
19110,9/18/2022,Udinese,Roberto Pereyra,1990-05-06,WB,67,36,2,5,18,13,1,36,0,1,0,1,1,24,2
19111,9/18/2022,Udinese,Kingsley Ehizibue,1995-02-05,WB,23,17,2,10,5,2,0,17,0,1,0,1,0,5,0
19112,9/18/2022,Udinese,Nehuén Pérez,2000-04-04,CB,90,44,6,26,16,2,0,44,0,0,NA,0,0,23,0
19113,9/18/2022,Udinese,Jaka Bijol,1998-07-01,CB,90,40,11,26,13,1,1,40,0,0,NA,0,1,15,0
19114,9/18/2022,Udinese,Rodrigo Becão,1995-05-29,CB,90,73,5,26,35,12,2,73,0,0,NA,1,1,35,2
19115,9/18/2022,Udinese,Marco Silvestri,1990-08-22,GK,90,36,34,36,0,0,0,36,0,0,NA,0,0,16,0
19116,9/18/2022,Internazionale,Lautaro Martínez,1997-08-01,FW,90,32,0,3,15,14,4,32,1,3,33.3,1,1,16,2
19117,9/18/2022,Internazionale,Edin Džeko,1985-09-22,FW,66,26,2,7,13,9,5,26,1,3,33.3,0,0,17,3
19118,9/18/2022,Internazionale,Joaquín Correa,1994-07-15,FW,24,7,0,0,3,4,2,7,0,3,0,0,1,5,2
19119,9/18/2022,Internazionale,Henrikh Mkhitaryan,1988-06-03,CM,30,13,0,2,5,6,0,13,0,1,0,0,0,6,0
19120,9/18/2022,Internazionale,Roberto Gagliardini,1993-11-01,CM,60,26,4,11,10,6,4,26,0,0,NA,1,0,9,2
19121,9/18/2022,Internazionale,Marcelo Brozović,1992-01-22,CM,90,66,8,25,37,6,0,66,2,3,66.7,0,1,37,2
19122,9/18/2022,Internazionale,Nicolò Barella,1996-07-05,CM,90,56,5,10,34,13,1,56,1,2,50,0,3,35,4
19123,9/18/2022,Internazionale,Matteo Darmian,1989-02-23,WB,66,35,1,9,12,15,1,35,0,3,0,1,1,18,1
19124,9/18/2022,Internazionale,Danilo D'Ambrosio,1988-09-08,"CB,WB",24,21,2,6,12,3,0,21,0,0,NA,0,0,11,1
19125,9/18/2022,Internazionale,Denzel Dumfries,1995-11-23,WB,90,42,2,11,17,15,4,42,0,2,0,1,1,24,4
19126,9/18/2022,Internazionale,Alessandro Bastoni,1998-11-12,CB,30,20,2,9,8,3,1,20,0,0,NA,1,1,12,0
19127,9/18/2022,Internazionale,Federico Dimarco,1997-01-08,"CB,WB",60,56,1,8,30,18,1,56,0,0,NA,3,0,38,3
19128,9/18/2022,Internazionale,Francesco Acerbi,1987-07-14,CB,78,66,8,30,36,0,0,66,0,1,0,0,0,45,0
19129,9/18/2022,Internazionale,Stefan de Vrij,1991-07-03,CB,12,10,0,4,6,0,0,10,0,0,NA,1,0,5,0
19130,9/18/2022,Internazionale,Milan Škriniar,1994-07-14,CB,90,75,8,28,46,1,0,75,0,0,NA,0,0,58,1
19131,9/18/2022,Internazionale,Samir Handanović,1984-05-18,GK,90,32,29,32,0,0,0,32,0,0,NA,0,0,18,0
19132,9/18/2022,Cremonese,David Okereke,1997-08-15,FW,90,26,0,1,14,11,5,26,0,2,0,2,0,22,7
19133,9/18/2022,Cremonese,Cyriel Dessers,1994-03-06,FW,90,30,0,0,12,18,7,30,0,1,0,5,1,19,6
19134,9/18/2022,Cremonese,Luca Zanimacchia,1998-05-25,AM,79,35,0,4,9,23,7,35,0,3,0,4,2,15,3
19135,9/18/2022,Cremonese,Tommaso Milanese,2002-06-17,AM,11,10,0,0,5,6,2,10,1,2,50,1,0,7,2
19136,9/18/2022,Cremonese,Soualiho Meïté,1993-09-20,CM,62,33,3,15,15,3,0,33,0,2,0,0,0,19,0
19137,9/18/2022,Cremonese,Charles Pickel,1997-01-15,CM,28,16,1,4,9,4,0,16,0,0,NA,0,0,10,0
19138,9/18/2022,Cremonese,Gonzalo Escalante,1992-10-10,CM,45,25,1,11,8,7,1,25,0,2,0,1,0,18,0
19139,9/18/2022,Cremonese,Santiago Ascacíbar,1996-08-10,CM,45,40,4,15,14,11,0,40,0,0,NA,2,0,26,0
19140,9/18/2022,Cremonese,Emanuele Valeri,1998-03-03,WB,90,53,1,7,20,27,5,53,0,2,0,1,0,30,5
19141,9/18/2022,Cremonese,Leonardo Sernicola,1997-06-16,WB,90,43,1,12,13,19,2,43,1,3,33.3,1,1,23,3
19142,9/18/2022,Cremonese,Luka Lochoshvili,1998-02-12,CB,45,31,5,18,10,3,0,31,0,0,NA,2,1,17,0
19143,9/18/2022,Cremonese,Johan Vásquez,1997-12-01,CB,45,34,3,11,17,6,1,34,2,2,100,1,0,20,1
19144,9/18/2022,Cremonese,Vlad Chiricheș,1989-01-18,CB,27,9,2,7,2,0,0,9,0,0,NA,0,0,7,0
19145,9/18/2022,Cremonese,Matteo Bianchetti,1992-09-20,CB,63,45,8,32,9,4,2,45,1,1,100,0,0,31,0
19146,9/18/2022,Cremonese,Emanuel Aiwum,2000-04-07,CB,90,59,5,34,22,3,0,59,0,2,0,0,0,36,0
19147,9/18/2022,Cremonese,Ionuț Radu,1997-02-10,GK,90,46,41,46,0,0,0,46,0,0,NA,0,0,28,0
19148,9/18/2022,Lazio,Ciro Immobile,1989-08-02,FW,90,45,0,3,13,29,7,44,0,1,0,3,1,31,9
19149,9/18/2022,Lazio,Mattia Zaccagni,1995-03-21,LW,56,30,0,2,11,17,3,30,0,2,0,2,0,24,4
19150,9/18/2022,Lazio,Pedro,1987-06-15,LW,34,16,0,4,7,5,3,16,1,2,50,0,0,14,1
19151,9/18/2022,Lazio,Felipe Anderson,1992-11-17,RW,90,65,0,15,25,28,7,65,1,3,33.3,5,0,47,2
19152,9/18/2022,Lazio,Matías Vecino,1991-08-07,LM,65,42,1,13,22,8,1,42,0,0,NA,5,0,30,1
19153,9/18/2022,Lazio,Luis Alberto,1991-10-16,LM,25,19,1,6,11,2,0,19,1,1,100,0,0,16,1
19154,9/18/2022,Lazio,Danilo Cataldi,1994-07-01,CM,90,48,3,13,29,9,0,48,1,1,100,1,1,26,0
19155,9/18/2022,Lazio,Sergej Milinković-Savić,1994-08-15,RM,77,59,0,13,32,15,3,59,2,3,66.7,1,1,52,1
19156,9/18/2022,Lazio,Toma Bašić,1996-02-08,RM,13,4,0,1,1,2,0,4,0,0,NA,0,1,3,1
19157,9/18/2022,Lazio,Adam Marušić,1991-11-23,LB,90,59,5,23,30,6,0,59,0,0,NA,1,0,42,0
19158,9/18/2022,Lazio,Patric,1992-11-21,CB,77,61,12,37,24,0,0,61,0,0,NA,0,0,34,0
19159,9/18/2022,Lazio,Mario Gila,2000-08-14,CB,13,2,0,1,1,0,0,2,0,0,NA,0,0,2,0
19160,9/18/2022,Lazio,Nicolò Casale,1997-07-19,CB,56,29,6,15,15,0,0,29,0,0,NA,0,0,16,0
19161,9/18/2022,Lazio,Alessio Romagnoli,1994-05-15,CB,34,19,6,13,5,1,1,19,0,0,NA,0,0,10,0
19162,9/18/2022,Lazio,Elseid Hysaj,1993-08-01,RB,90,74,6,37,30,7,0,74,0,1,0,2,0,48,0
19163,9/18/2022,Lazio,Ivan Provedel,1993-09-20,GK,90,54,46,54,0,0,0,54,0,0,NA,0,0,22,0
19164,9/18/2022,Monza,Dany Mota,1997-12-20,FW,53,17,0,1,7,9,3,17,0,0,NA,2,0,11,3
19165,9/18/2022,Monza,Christian Gytkjær,1989-12-30,FW,37,10,0,0,4,6,3,10,0,1,0,0,0,7,2
19166,9/18/2022,Monza,Gianluca Caprari,1993-06-17,AM,68,51,0,5,21,25,3,51,0,1,0,4,1,41,5
19167,9/18/2022,Monza,Andrea Colpani,1999-01-07,AM,22,12,0,0,5,7,1,12,0,0,NA,0,0,10,1
19168,9/18/2022,Monza,Matteo Pessina,1996-11-28,AM,90,67,1,4,33,32,2,67,1,2,50,2,3,49,2
19169,9/18/2022,Monza,Stefano Sensi,1995-06-29,CM,53,53,0,7,30,16,0,53,1,2,50,2,1,43,0
19170,9/18/2022,Monza,Andrea Barberis,1993-03-12,CM,37,24,0,0,13,11,0,24,0,0,NA,0,0,22,0
19171,9/18/2022,Monza,Nicolò Rovella,2001-02-24,CM,90,107,6,20,60,29,1,107,0,0,NA,1,0,87,1
19172,9/18/2022,Monza,Carlos,1998-05-04,WB,84,48,1,7,22,20,1,48,0,0,NA,1,0,35,2
19173,9/18/2022,Monza,Samuele Birindelli,1999-05-25,WB,6,7,2,5,2,0,0,7,0,0,NA,0,0,1,0
19174,9/18/2022,Monza,Patrick Ciurria,1994-07-10,WB,90,60,0,14,25,21,1,60,0,1,0,2,0,47,1
19175,9/18/2022,Monza,Armando Izzo,1991-08-22,CB,90,79,7,36,32,13,1,79,0,0,NA,0,0,54,0
19176,9/18/2022,Monza,Pablo Marí,1993-08-20,CB,90,58,8,32,27,0,0,58,0,0,NA,0,0,35,0
19177,9/18/2022,Monza,Marlon,1995-09-03,CB,54,38,4,15,21,2,0,38,0,0,NA,0,0,28,0
19178,9/18/2022,Monza,Luca Caldirola,1990-06-25,CB,36,24,5,12,12,0,0,24,0,0,NA,0,0,17,0
19179,9/18/2022,Monza,Michele Di Gregorio,1997-06-10,GK,90,33,27,33,0,0,0,33,0,0,NA,0,0,10,0
19180,9/18/2022,Juventus,Dušan Vlahović,1999-06-15,FW,90,33,0,0,11,22,7,33,0,0,NA,5,2,27,8
19181,9/18/2022,Juventus,Filip Kostić,1991-12-23,"LW,LM",77,36,0,1,18,18,1,36,1,2,50,2,0,27,3
19182,9/18/2022,Juventus,Moise Kean,1999-08-16,FW,13,4,0,0,0,4,1,4,0,1,0,1,0,4,0
19183,9/18/2022,Juventus,Ángel Di María,1987-07-22,RW,39,13,0,1,6,6,1,13,0,0,NA,0,1,10,3
19184,9/18/2022,Juventus,Fabio Miretti,2003-06-23,"LM,CM",85,43,3,11,21,11,2,43,1,1,100,3,1,25,4
19185,9/18/2022,Juventus,Nicolò Fagioli,2000-07-14,"WB,LM",5,9,0,0,6,3,1,9,0,0,NA,1,0,2,1
19186,9/18/2022,Juventus,Leandro Paredes,1994-04-16,CM,90,53,0,17,26,10,0,53,0,0,NA,1,0,39,0
19187,9/18/2022,Juventus,Weston McKennie,1998-08-13,"RM,CM",90,43,5,12,14,17,0,43,0,0,NA,3,0,29,2
19188,9/18/2022,Juventus,Danilo,1991-05-19,"LB,CB,RB",90,70,3,14,40,16,1,70,0,1,0,0,1,40,1
19189,9/18/2022,Juventus,Gleison Bremer,1996-09-21,CB,90,55,6,31,18,6,3,55,1,3,33.3,1,0,37,1
19190,9/18/2022,Juventus,Federico Gatti,1998-04-05,CB,90,51,5,29,18,4,2,51,0,0,NA,0,1,29,0
19191,9/18/2022,Juventus,Mattia De Sciglio,1991-11-29,"RB,LB",85,30,1,12,9,9,1,30,0,0,NA,1,1,12,0
19192,9/18/2022,Juventus,Matìas Soulé,2002-11-15,WB,5,4,0,1,2,1,0,4,1,1,100,0,0,2,0
19193,9/18/2022,Juventus,Mattia Perin,1992-01-10,GK,90,44,35,41,3,0,0,44,0,0,NA,0,0,15,0
19194,9/18/2022,Fiorentina,Christian Kouamé,1997-03-01,FW,78,29,0,0,14,15,4,29,0,1,0,5,1,29,5
19195,9/18/2022,Fiorentina,Arthur,1997-12-06,FW,12,10,0,0,3,7,0,10,0,0,NA,3,0,7,1
19196,9/18/2022,Fiorentina,Riccardo Sottil,1999-02-22,LW,65,26,0,1,7,19,2,26,1,7,14.3,2,0,22,6
19197,9/18/2022,Fiorentina,Riccardo Saponara,1991-04-02,LW,25,9,0,0,4,5,0,9,0,1,0,1,0,7,2
19198,9/18/2022,Fiorentina,Jonathan Ikone,1997-12-20,RW,65,18,1,3,7,8,2,18,0,2,0,2,2,15,0
19199,9/18/2022,Fiorentina,Nicolás González,1997-10-29,RW,25,10,0,1,4,5,1,10,0,0,NA,1,0,9,0
19200,9/18/2022,Fiorentina,Antonín Barák,1994-02-24,AM,78,28,1,5,16,8,0,28,2,2,100,2,1,17,0
19201,9/18/2022,Fiorentina,Alfred Duncan,1992-09-06,LM,12,11,1,2,7,2,0,11,0,1,0,0,0,5,0
19202,9/18/2022,Fiorentina,Rolando Mandragora,1997-04-15,"DM,CM",90,41,2,10,22,10,1,41,0,2,0,1,0,9,2
19203,9/18/2022,Fiorentina,Sofyan Amrabat,1996-07-30,DM,49,25,1,5,18,4,0,25,0,0,NA,1,1,9,0
19204,9/18/2022,Fiorentina,Giacomo Bonaventura,1989-08-03,"DM,RM",41,15,0,1,11,3,1,15,0,1,0,2,0,7,0
19205,9/18/2022,Fiorentina,Cristiano Biraghi,1992-08-22,LB,90,58,4,18,18,22,1,57,0,1,0,1,0,18,0
19206,9/18/2022,Fiorentina,Luca Ranieri,1998-12-02,CB,90,23,3,15,7,1,1,23,0,0,NA,2,0,2,0
19207,9/18/2022,Fiorentina,Lucas Martínez Quarta,1996-01-06,CB,90,56,6,27,30,2,1,56,0,2,0,1,0,15,0
19208,9/18/2022,Fiorentina,Lorenzo Venuti,1994-11-11,RB,90,48,4,21,21,8,2,48,0,0,NA,1,0,20,1
19209,9/18/2022,Fiorentina,Pietro Terracciano,1989-09-03,GK,90,47,32,47,0,0,0,47,0,0,NA,0,0,21,0
19210,9/18/2022,Hellas Verona,Kevin Lasagna,1992-07-09,FW,54,19,0,2,9,10,5,19,0,0,NA,3,2,12,3
19211,9/18/2022,Hellas Verona,Yayah Kallon,2001-04-16,FW,36,19,0,0,5,14,4,19,1,4,25,1,1,10,5
19212,9/18/2022,Hellas Verona,Thomas Henry,1993-09-29,FW,69,32,1,2,17,13,4,32,0,1,0,5,1,29,4
19213,9/18/2022,Hellas Verona,Milan Đurić,1990-01-31,FW,21,14,0,0,4,10,1,14,0,0,NA,0,0,12,1
19214,9/18/2022,Hellas Verona,Ajdin Hrustic,1996-04-27,AM,59,28,0,5,18,5,0,28,1,1,100,1,1,17,1
19215,9/18/2022,Hellas Verona,Simone Verdi,1992-05-12,AM,31,25,0,4,12,9,1,25,1,3,33.3,1,0,14,2
19216,9/18/2022,Hellas Verona,Ivan Ilić,2000-09-18,CM,90,41,4,15,20,7,1,41,0,0,NA,1,0,27,0
19217,9/18/2022,Hellas Verona,Adrien Tameze,1993-06-30,CM,54,28,2,10,15,5,0,28,0,1,0,1,0,13,0
19218,9/18/2022,Hellas Verona,Miguel Veloso,1986-01-10,CM,36,27,0,7,14,6,0,27,1,2,50,0,0,13,0
19219,9/18/2022,Hellas Verona,Darko Lazović,1990-09-20,WB,90,35,0,7,13,15,4,35,0,0,NA,1,0,23,5
19220,9/18/2022,Hellas Verona,Fabio Depaoli,1996-12-04,WB,90,44,1,6,22,17,2,44,1,5,20,2,3,27,1
19221,9/18/2022,Hellas Verona,Diego Coppola,2003-04-13,CB,45,22,5,12,8,2,0,22,0,0,NA,0,0,12,0
19222,9/18/2022,Hellas Verona,Paweł Dawidowicz,1995-01-26,CB,45,29,2,13,18,0,0,29,0,0,NA,0,0,16,0
19223,9/18/2022,Hellas Verona,Koray Günter,1994-07-21,CB,90,54,9,31,23,0,0,54,1,1,100,0,0,22,0
19224,9/18/2022,Hellas Verona,Isak Hien,1998-05-16,CB,90,57,4,33,22,6,0,57,3,5,60,0,0,20,0
19225,9/18/2022,Hellas Verona,Lorenzo Montipò,1995-08-01,GK,90,54,41,52,2,0,0,54,0,0,NA,0,0,23,0
19226,9/18/2022,Roma,Tammy Abraham,1996-10-22,FW,78,25,1,1,11,14,5,25,1,2,50,3,1,21,6
19227,9/18/2022,Roma,Eldor Shomurodov,1995-04-16,FW,12,8,0,0,3,5,2,8,1,1,100,1,0,7,2
19228,9/18/2022,Roma,Lorenzo Pellegrini,1996-03-26,"AM,CM,DM",90,64,1,13,32,20,2,64,3,6,50,3,1,41,5
19229,9/18/2022,Roma,Nicolò Zaniolo,1999-04-21,AM,90,30,0,3,13,14,5,30,6,12,50,4,4,28,6
19230,9/18/2022,Roma,Nemanja Matić,1988-06-22,CM,66,53,5,19,28,6,1,53,1,1,100,1,1,34,0
19231,9/18/2022,Roma,Andrea Belotti,1993-03-30,FW,24,16,0,1,4,11,0,16,0,1,0,1,1,16,4
19232,9/18/2022,Roma,Bryan Cristante,1994-08-23,"CM,DM",90,78,2,24,49,6,1,78,0,0,NA,1,0,49,1
19233,9/18/2022,Roma,Leonardo Spinazzola,1992-10-06,"WB,LB",90,70,1,9,39,22,1,70,2,5,40,2,1,41,1
19234,9/18/2022,Roma,Zeki Çelik,1996-07-25,"WB,RB",90,60,1,22,25,15,1,60,0,0,NA,0,1,37,3
19235,9/18/2022,Roma,Roger Ibanez,1998-02-03,CB,90,102,7,54,45,6,3,102,0,0,NA,1,2,66,1
19236,9/18/2022,Roma,Chris Smalling,1989-02-03,CB,90,51,4,33,17,1,1,51,1,1,100,0,0,24,0
19237,9/18/2022,Roma,Gianluca Mancini,1995-11-21,CB,86,58,5,28,28,3,2,58,1,1,100,1,1,47,1
19238,9/18/2022,Roma,Nicola Zalewski,2001-06-04,AM,4,5,0,1,4,0,0,5,0,0,NA,0,0,2,0
19239,9/18/2022,Roma,Rui Patrício,1987-07-24,GK,90,30,26,30,0,0,0,30,0,0,NA,0,0,16,0
19240,9/18/2022,Atalanta,Rasmus Højlund,2002-06-28,FW,45,13,0,2,5,7,1,13,0,0,NA,3,0,9,3
19241,9/18/2022,Atalanta,Luis Muriel,1990-11-20,FW,45,29,0,0,8,21,5,29,0,3,0,3,1,23,8
19242,9/18/2022,Atalanta,Éderson,1999-05-01,"LW,RW",87,32,0,5,13,14,3,32,0,4,0,1,0,24,5
19243,9/18/2022,Atalanta,Ruslan Malinovskyi,1992-12-25,RW,3,10,0,0,5,5,0,10,0,1,0,1,1,9,0
19244,9/18/2022,Atalanta,Mario Pašalić,1994-07-10,RW,73,36,0,4,23,9,0,36,0,0,NA,4,0,29,3
19245,9/18/2022,Atalanta,Ademola Lookman,1996-11-27,LW,17,11,0,0,2,9,3,11,1,1,100,0,0,9,3
19246,9/18/2022,Atalanta,Joakim Mæhle,1997-01-25,LM,90,52,0,8,19,25,0,52,1,2,50,3,0,32,1
19247,9/18/2022,Atalanta,Teun Koopmeiners,1997-08-16,CM,90,73,4,15,32,26,2,73,2,4,50,0,1,46,1
19248,9/18/2022,Atalanta,Giorgio Scalvini,2003-03-10,CM,45,31,1,6,18,7,0,31,0,0,NA,0,0,18,1
19249,9/18/2022,Atalanta,Caleb Okoli,2001-05-12,CB,45,14,2,7,6,1,0,14,0,0,NA,0,0,1,0
19250,9/18/2022,Atalanta,Hans Hateboer,1993-05-09,RM,90,56,1,16,30,10,0,56,0,0,NA,0,0,29,1
19251,9/18/2022,Atalanta,Marten de Roon,1990-10-15,"CM,CB",90,43,3,15,24,4,1,43,0,0,NA,0,0,16,0
19252,9/18/2022,Atalanta,Merih Demiral,1997-08-26,CB,90,31,6,22,9,0,0,31,0,0,NA,0,0,10,0
19253,9/18/2022,Atalanta,Rafael Tolói,1989-11-09,CB,90,59,6,31,26,2,0,59,0,0,NA,1,0,34,0
19254,9/18/2022,Atalanta,Juan Musso,1993-12-29,GK,7,2,2,2,0,0,0,2,0,0,NA,0,0,0,0
19255,9/18/2022,Atalanta,Marco Sportiello,1992-01-07,GK,83,42,37,42,0,0,0,42,0,0,NA,0,0,11,0
19256,9/18/2022,Milan,Olivier Giroud,1985-10-21,FW,90,39,0,0,14,26,14,39,1,1,100,3,1,37,11
19257,9/18/2022,Milan,Rade Krunić,1992-11-02,LW,65,25,2,6,6,13,6,25,0,0,NA,1,0,15,3
19258,9/18/2022,Milan,Brahim Díaz,1999-06-24,LW,25,20,0,0,10,10,3,20,0,1,0,2,1,17,5
19259,9/18/2022,Milan,Alexis Saelemaekers,1999-04-11,RW,65,37,0,3,16,18,2,37,0,1,0,3,2,27,4
19260,9/18/2022,Milan,Junior Messias,1991-01-13,RW,25,15,1,2,8,5,2,15,0,1,0,1,1,7,1
19261,9/18/2022,Milan,Charles De Ketelaere,2000-09-04,AM,81,27,1,1,8,19,3,27,0,1,0,0,3,22,4
19262,9/18/2022,Milan,Yacine Adli,2000-06-13,AM,9,10,1,2,4,6,0,10,0,0,NA,0,0,7,1
19263,9/18/2022,Milan,Sandro Tonali,2000-01-01,DM,90,58,0,8,24,26,0,58,0,0,NA,0,0,27,0
19264,9/18/2022,Milan,Ismaël Bennacer,1997-02-19,DM,90,80,3,16,49,15,2,80,0,1,0,2,0,49,1
19265,9/18/2022,Milan,Theo Hernández,1996-10-30,LB,90,49,2,12,17,21,5,49,1,6,16.7,3,1,26,5
19266,9/18/2022,Milan,Fikayo Tomori,1997-03-27,CB,90,55,7,26,29,0,0,55,0,0,NA,0,0,34,1
19267,9/18/2022,Milan,Simon Kjær,1988-10-09,CB,45,38,3,17,21,0,0,38,0,0,NA,0,0,28,0
19268,9/18/2022,Milan,Pierre Kalulu,2000-02-26,CB,45,34,0,17,15,2,2,34,1,1,100,0,0,27,0
19269,9/18/2022,Milan,Davide Calabria,1996-03-01,RB,45,32,1,7,15,11,0,32,0,0,NA,0,0,18,2
19270,9/18/2022,Milan,Sergiño Dest,1999-12-25,RB,45,29,0,3,12,15,1,29,0,2,0,1,0,11,2
19271,9/18/2022,Milan,Mike Maignan,1995-04-24,GK,90,41,36,41,0,0,0,41,0,0,NA,0,0,29,0
19272,9/18/2022,Napoli,Giacomo Raspadori,1999-07-27,FW,65,23,0,3,11,9,1,23,0,0,NA,3,2,21,5
19273,9/18/2022,Napoli,Giovanni Simeone,1995-04-28,FW,25,8,0,0,3,5,2,8,0,1,0,1,1,7,3
19274,9/18/2022,Napoli,Khvicha Kvaratskhelia,2000-07-14,LW,86,47,1,8,25,15,2,47,2,4,50,5,2,34,2
19275,9/18/2022,Napoli,Tanguy Ndombele,1996-04-14,LW,4,5,1,1,3,1,0,5,0,0,NA,0,0,4,2
19276,9/18/2022,Napoli,Matteo Politano,1993-06-25,RW,65,28,0,5,9,14,2,27,1,2,50,1,0,20,3
19277,9/18/2022,Napoli,Alessio Zerbin,1998-08-22,RW,25,11,2,4,5,2,1,11,0,0,NA,0,1,9,1
19278,9/18/2022,Napoli,Piotr Zieliński,1994-01-26,LM,86,53,1,17,24,13,0,53,1,3,33.3,2,1,42,2
19279,9/18/2022,Napoli,Elif Elmas,1998-10-06,LM,4,4,0,1,1,2,0,4,0,0,NA,0,0,1,0
19280,9/18/2022,Napoli,Stanislav Lobotka,1994-02-08,CM,90,50,2,22,27,2,0,50,0,0,NA,0,0,36,0
19281,9/18/2022,Napoli,Andre-Frank Zambo Anguissa,1995-01-21,RM,90,57,1,22,23,12,0,57,0,1,0,2,1,38,3
19282,9/18/2022,Napoli,Mário Rui,1991-02-10,LB,89,70,3,30,24,16,0,70,0,0,NA,1,1,38,4
19283,9/18/2022,Napoli,Mathías Olivera,1996-12-19,LB,1,4,2,2,1,1,0,4,0,1,0,0,0,1,0
19284,9/18/2022,Napoli,Kim Min-jae,1996-01-19,CB,90,58,21,40,18,0,0,58,0,0,NA,0,0,30,0
19285,9/18/2022,Napoli,Amir Rrahmani,1993-08-09,CB,90,63,18,44,19,0,0,63,0,0,NA,0,0,34,0
19286,9/18/2022,Napoli,Giovanni Di Lorenzo,1993-06-27,RB,90,57,6,29,20,8,2,57,0,1,0,0,1,39,3
19287,9/18/2022,Napoli,Alex Meret,1996-09-29,GK,90,33,31,33,0,0,0,33,0,0,NA,0,0,11,0
19288,10/1/2022,Napoli,Giacomo Raspadori,1999-07-14,FW,61,38,0,6,25,7,2,38,0,0,NA,5,0,32,5
19289,10/1/2022,Napoli,Giovanni Simeone,1995-04-15,FW,29,15,0,4,6,5,0,15,0,0,NA,2,2,12,2
19290,10/1/2022,Napoli,Khvicha Kvaratskhelia,2000-07-01,LW,79,32,0,1,18,14,4,32,0,2,0,3,1,27,4
19291,10/1/2022,Napoli,Elif Elmas,1999-09-23,LW,11,16,0,1,6,9,0,16,0,1,0,2,0,10,1
19292,10/1/2022,Napoli,Matteo Politano,1993-06-12,RW,67,34,2,16,8,12,3,34,1,2,50,3,3,24,3
